Year,Ticker,Environmental Disclosure Score,GHG Scope 1,Total Energy Consumption,Change_in_EDS,Change_in_GHG,Change_in_TEC,Company,Total_Assets,Net_Income,Total_Sales,Change_in_Sales,Change_in_Assets,Change_in_NI,ROA,Profit_Margin,Annual_Stock_Return,Ratio of GHG Emissions to Total Assets,Ratio of GHG Emissions to Total Sales,Ratio of Total Energy Consumption to Total Assets,Ratio of Total Energy Consumption to Total Sales,Profitable,Logarithm_Total_Assets,Logarithm_Total_Sales
2015,FTI,,,,,,,TECHNIPFMC PLC,14843.167,48.974,11247.969,-8.014187836560204,-8.597248649880228,-90.73041470293188,0.3299430640374793,0.4354030492082615,-24.190928208494668,,,,,True,9.605294903656263,9.327942858001128
2016,FTI,,,,,,,TECHNIPFMC PLC,18760.401,296.828,8791.611,-21.838235862847753,26.390823467795,506.0930289541389,1.5822049859168785,3.3762640317002193,-32.897552304734226,,,,,True,9.839503597598293,9.081553250336658
2017,FTI,14.0,483.2,,,,,TECHNIPFMC PLC,28263.7,113.3,15056.9,71.26440193953074,50.65616134751063,-61.8297465198701,0.4008675438813743,0.7524789299258148,33.67793169459945,17.096133910280678,32.09159920036661,,,True,10.249333574773763,9.619591636871753
2018,FTI,14.0,574.1,,0.0,18.81208609271523,,TECHNIPFMC PLC,24784.5,-1921.6,12552.9,-16.630249254494622,-12.309782512551436,-1796.028243601059,-7.7532328673162665,-15.308016474280844,-2.9765212847987277,23.163670842663763,45.73445179998247,,,False,10.117973736759156,9.437706993563264
2019,FTI,16.3,416.1,,16.428571428571438,-27.52133774603728,,TECHNIPFMC PLC,23518.8,-2415.2,13409.1,6.820734650957161,-5.106820795255107,25.686927560366367,-10.26923142337194,-18.011648805661824,-27.967634570211843,17.692229195367112,31.031165402599726,,,False,10.065555380302815,9.503688859929513
2005,HAL,,,,,,,HALLIBURTON CO,15010.0,2358.0,21007.0,0.0,0.0,0.0,15.709526982011992,11.224829818631884,,,,,,True,9.616471924627508,9.95261099449568
2006,HAL,9.3,,,,,,HALLIBURTON CO,16820.0,2348.0,22504.0,7.1261960298947935,12.058627581612269,-0.42408821034775057,13.959571938168846,10.433700675435478,,,,,,True,9.73032393352694,10.021448350169694
2007,HAL,14.0,,,50.53763440860215,,,HALLIBURTON CO,13135.0,3499.0,15264.0,-32.17205830074653,-21.908442330558863,49.02044293015333,26.638751427483818,22.923218029350103,,,,,,True,9.48303570211964,9.633252393688068
2008,HAL,11.6,,,-17.14285714285715,,,HALLIBURTON CO,14385.0,1538.0,18279.0,19.752358490566046,9.516558812333464,-56.04458416690483,10.691692735488356,8.414027025548444,,,,,,True,9.573941275985648,9.813508138916603
2009,HAL,15.5,,,33.62068965517242,,,HALLIBURTON CO,16538.0,1145.0,14675.0,-19.716614694458123,14.966979492526944,-25.552665799739927,6.92344902648446,7.802385008517887,,,,,,True,9.713416042282113,9.593900644696298
2010,HAL,17.8,,,14.83870967741936,,,HALLIBURTON CO,18297.0,1835.0,17973.0,22.473594548551958,10.636110775184427,60.26200873362446,10.028966497239985,10.209759083069049,,,,,,True,9.814492390964565,9.796625910752034
2011,HAL,42.6,4426.6,,139.3258426966292,,,HALLIBURTON CO,23677.0,2839.0,24829.0,38.146108050965346,29.403727387003343,54.71389645776568,11.990539341977446,11.434209996375207,,186.95780715462263,178.28345885859278,,,True,10.072259391783,10.119767603828935
2012,HAL,17.8,,,-58.21596244131455,0.0,,HALLIBURTON CO,27410.0,2635.0,28503.0,14.797212936485572,15.766355534907284,-7.185628742514972,9.613279824881431,9.244640914991404,,,,,,True,10.218663189296832,10.25776462387486
2013,HAL,17.8,,,0.0,0.0,,HALLIBURTON CO,29223.0,2125.0,29402.0,3.1540539592323613,6.6143743159430946,-19.354838709677423,7.271669575334497,7.227399496632882,11.824559146883097,,,,,True,10.282711349439065,10.288817978223912
2014,HAL,43.4,11438.9,45534.0,143.82022471910113,158.41277730086293,,HALLIBURTON CO,32240.0,3500.0,32870.0,11.795115978504867,10.324059815898433,64.70588235294117,10.8560794044665,10.64800730149072,21.875117671372646,354.8045905707196,348.0042592029206,1412.3449131513648,1385.2753270459386,True,10.380963196620565,10.400315666658265
2015,HAL,45.0,3210.4,12644.6,3.686635944700467,-71.93436431824738,-72.23042122370097,HALLIBURTON CO,36942.0,-671.0,23633.0,-28.101612412534227,14.584367245657571,-119.17142857142858,-1.8163607817660115,-2.839250200990141,-17.447530023006575,86.90379513832494,135.84394702323024,342.2824968870121,535.0399864596116,False,10.517104394139265,10.070399319380286
2016,HAL,46.5,1770.7,7135.0,3.3333333333333437,-44.84487914278594,-43.572750423105525,HALLIBURTON CO,27000.0,-5763.0,15887.0,-32.77620276731689,-26.91245736560013,758.8673621460506,-21.344444444444445,-36.27494177629508,-19.11175666803753,65.58148148148148,111.4559073456285,264.25925925925924,449.1093346761503,False,10.203592144986466,9.673256443720023
2017,HAL,46.5,1837.7,7469.6,0.0,3.7838143107245648,4.68955851436581,HALLIBURTON CO,25085.0,-463.0,20620.0,29.79165355321962,-7.092592592592595,-91.96598993579734,-1.845724536575643,-2.2453928225024247,81.04243695579736,73.25891967311142,89.12221144519883,297.771576639426,362.25024248302617,False,10.130025336918353,9.934016757570951
2018,HAL,46.5,4739.0,19523.8,0.0,157.87669369320346,161.37678055049798,HALLIBURTON CO,25982.0,1656.0,23995.0,16.367604267701253,3.5758421367350968,-457.66738660907134,6.373643291509507,6.901437799541571,-3.5273153887834807,182.3955045800939,197.4994790581371,751.4356092679548,813.6611794123776,True,10.165159269555678,10.085600754292345
2019,HAL,45.7,4511.4,18814.1,-1.7204301075268713,-4.8027009917704255,-3.6350505536832056,HALLIBURTON CO,25377.0,-1131.0,22408.0,-6.613877891227338,-2.328535139712107,-168.29710144927537,-4.456791582929425,-5.047304534094966,-40.54532051280094,177.7751507270363,201.32988218493395,741.3839303306144,839.6153159585862,False,10.141598530972125,10.017173316939944
2005,HES,,,,,,,HESS CORP,19115.0,1242.0,22747.0,0.0,0.0,0.0,6.497515040544076,5.460060667340748,,,,,,True,9.858228646130513,10.032188547551861
2006,HES,15.7,,,,,,HESS CORP,22404.0,1916.0,28067.0,23.387699476854085,17.206382422181534,54.267310789049915,8.552044277807534,6.826522250329568,,,,,,True,10.016994793329722,10.242349787976345
2007,HES,39.7,,,152.86624203821657,,,HESS CORP,26131.0,1832.0,31711.0,12.98321872661845,16.6354222460275,-4.384133611691022,7.010830048601278,5.777175112736905,,,,,,True,10.170877627969897,10.364418902828275
2008,HES,53.7,10700.0,,35.26448362720402,,,HESS CORP,28589.0,2360.0,41165.0,29.812998644003663,9.406452106693198,28.82096069868996,8.254923222218336,5.733025628567958,,374.2698240582042,259.9295518037168,,,True,10.260777307439861,10.625343659732527
2009,HES,78.5,4000.0,12093.9,46.18249534450651,-62.616822429906534,,HESS CORP,29465.0,740.0,29614.0,-28.060245354062918,3.0641155689251187,-68.64406779661016,2.511454267775327,2.4988181265617615,,135.75428474461225,135.07125008441952,410.4496860682165,408.38454784899034,True,10.290958397272014,10.296002501468664
2010,HES,78.5,3700.0,12348.9,0.0,-7.499999999999996,2.108500979832817,HESS CORP,35396.0,2125.0,33862.0,14.34456675896536,20.12896657050738,187.16216216216216,6.003503220702904,6.275471029472565,,104.53158548988586,109.26702498375761,348.8784043394734,364.6831256275471,True,10.474354098387241,10.430048720688177
2011,HES,84.3,4300.0,12742.8,7.388535031847132,16.216216216216207,3.189757792192016,HESS CORP,39136.0,1703.0,38466.0,13.596361703384318,10.566165668437112,-19.85882352941176,4.351492232215862,4.427286434773566,,109.87326246933769,111.78703270420631,325.6030253475061,331.27437217282795,True,10.574798038486898,10.557530013215313
2012,HES,80.2,5000.0,13034.7,-4.8635824436536135,16.279069767441868,2.2907053394858323,HESS CORP,43441.0,2025.0,37691.0,-2.014766287110692,11.000102207686012,18.907809747504412,4.661494901130268,5.372635377145738,,115.0986395340807,132.65766363322808,300.0552473469764,345.83056963200767,True,10.679158974600682,10.537176618145875
2013,HES,73.6,4400.0,10435.3,-8.229426433915222,-12.0,-19.942154403246725,HESS CORP,42754.0,5052.0,22284.0,-40.8771324719429,-1.581455307198265,149.48148148148147,11.81643822800206,22.670974690360797,20.206899645258545,102.91434719558404,197.4510859809729,244.0777471113814,468.2866630766469,True,10.663218037239226,10.011624211140706
2014,HES,72.7,4800.0,9562.8,-1.2228260869565077,9.090909090909083,-8.361043764913322,HESS CORP,38578.0,2317.0,10737.0,-51.81744749596122,-9.76750713383543,-54.13697545526524,6.006013790243143,21.579584613951756,13.454932527223429,124.42324640987091,447.05224923162893,247.88221266006533,890.6398435317128,True,10.560437444784185,9.281450999434135
2015,HES,76.0,5100.0,10041.1,4.53920220082531,6.25,5.001673150123409,HESS CORP,34195.0,-3056.0,6636.0,-38.195026543727295,-11.361397687801333,-231.89469141130772,-8.936979090510308,-46.05183845690175,-9.514742767666274,149.14461178534873,768.5352622061483,293.6423453721304,1513.1253767329717,False,10.439834713532196,8.800264651310336
2016,HES,76.0,4100.0,10623.9,0.0,-19.6078431372549,5.804144964197144,HESS CORP,28621.0,-6132.0,4762.0,-28.23990355635925,-16.30062874689282,100.6544502617801,-21.424827923552638,-128.7694246115078,-35.95870016265378,143.25145871912233,860.9827803443931,371.1924810453863,2230.97438051239,False,10.261895993101012,8.468423027046809
2017,HES,78.5,3700.0,9200.3,3.289473684210531,-9.756097560975608,-13.399975526878084,HESS CORP,23112.0,-4074.0,5466.0,14.783704325913472,-19.248104538625487,-33.56164383561644,-17.627206645898237,-74.53347969264544,29.8834498973523,160.08999653859468,676.911818514453,398.0745932848737,1683.186974021222,False,10.048107242146072,8.606302366488013
2018,HES,78.5,3577.3,8514.7,0.0,-3.3162162162162168,-7.451930915296224,HESS CORP,21433.0,-282.0,6323.0,15.678741309915845,-7.264624437521638,-93.0780559646539,-1.315728082862875,-4.459908271390163,-4.654292943922888,166.90617272430364,565.7599240866678,397.27056408342276,1346.623438241341,False,9.972687069337132,8.751949058058614
2019,HES,80.2,3900.0,7828.3,2.165605095541401,9.020769854359422,-8.06135271941466,HESS CORP,21782.0,-408.0,6495.0,2.7202277399968278,1.6283301451033516,44.6808510638298,-1.873106234505555,-6.28175519630485,8.838026241457309,179.04691947479571,600.4618937644342,359.393076852447,1205.280985373364,False,9.988839219635631,8.7787879291047
2005,HFC,,,,,,,HOLLYFRONTIER CORP,1142.9,167.658,3212.745,0.0,0.0,0.0,14.669524892816519,5.218528081126887,,,,,,True,7.041324170903552,8.07488099088692
2006,HFC,,,,,,,HOLLYFRONTIER CORP,1237.869,266.566,4023.217,25.22677647930354,8.30947589465394,58.99390425747653,21.534265742174654,6.625692822435379,,,,,,True,7.121146631813664,8.299837110340974
2007,HFC,1.6,,,,,,HOLLYFRONTIER CORP,1663.945,334.128,4791.742,19.102250761020343,34.42012038430562,25.34531785749121,20.080471409812223,6.97299645932523,,,,,,True,7.41694656795028,8.474649298612986
2008,HFC,1.6,,,0.0,,,HOLLYFRONTIER CORP,1874.225,120.558,5867.668,22.453754814011262,12.637436934514067,-63.91861801465306,6.432418733076339,2.0546152236288764,,,,,,True,7.53595051962541,8.677212559611831
2009,HFC,1.6,,,0.0,,,HOLLYFRONTIER CORP,3145.939,19.533,4834.268,-17.611766718907738,67.85279248756153,-83.79784004379634,0.620895700774872,0.4040528990118049,,,,,,True,8.053867693729032,8.483485000355532
2010,HFC,1.6,,,0.0,,,HOLLYFRONTIER CORP,3701.475,103.964,8322.929,72.165237839524,17.65882936700298,432.24799058004396,2.808718146144442,1.2491275607421377,,,,,,True,8.216486667841703,9.026769515131793
2011,HFC,1.6,,,0.0,,,HOLLYFRONTIER CORP,10314.621,1023.397,15439.528,85.50594388105436,178.66245213056956,884.3763225731985,9.92180905144261,6.628421542420209,,,,,,True,9.241317682222473,9.64468625316331
2012,HFC,1.6,,,0.0,,,HOLLYFRONTIER CORP,10328.997,1727.172,20090.724,30.12524735212112,0.13937497073328586,68.76852287040123,16.721584874117013,8.596862910465546,,,,,,True,9.242710461562211,9.9080134949894
2013,HFC,1.6,,,0.0,,,HOLLYFRONTIER CORP,10056.739,735.842,20160.56,0.34760320235349695,-2.6358609650094733,-57.39613657470131,7.316904614905488,3.649908534286746,93.75743273866016,,,,,True,9.215998236034537,9.911483499577287
2014,HFC,3.1,,,93.75,,,HOLLYFRONTIER CORP,9230.64,281.292,19764.327,-1.9653868741741354,-8.214382415612064,-61.77277187222256,3.047372663217285,1.4232308542557506,-5.32946108783825,,,,,True,9.130283664204645,9.891633925062528
2015,HFC,3.1,,,0.0,,,HOLLYFRONTIER CORP,8388.299,740.101,13237.92,-33.02114461069178,-9.12548859017358,163.10773146765644,8.823016442308505,5.590765014443357,-16.829386768110698,,,,,True,9.034593037547683,9.490840717451665
2016,HFC,38.8,4829.0,20714.0,1151.6129032258063,,,HOLLYFRONTIER CORP,9435.661,-260.453,10535.7,-20.412723449001046,12.48598792198512,-135.19154818058615,-2.760304762962552,-2.4720996231859296,0.2734626775206861,511.78184549020995,458.34638419848704,2195.2887031443797,1966.0772421386332,False,9.152251513642272,9.26252476921363
2017,HFC,41.1,5328.0,23294.0,5.927835051546393,10.33340236073721,12.455344211644292,HOLLYFRONTIER CORP,10692.154,805.395,14251.299,35.266750192203645,13.316427964082234,-409.2285364345967,7.53257949707795,5.651379568978238,-13.344939831407398,498.3093210217511,373.8606564917345,2178.606855082708,1634.5176674771892,True,9.277265480447264,9.564603339436905
2018,HFC,41.1,5336.0,22777.0,0.0,0.15015015015014122,-2.219455653816438,HOLLYFRONTIER CORP,10994.601,1097.96,17714.666,24.302114494966396,2.8286816669494286,36.32565387170273,9.986356030564455,6.198028232651973,72.88861746706559,485.3291174459173,301.2193399525568,2071.6531686779717,1285.7707845013842,True,9.305159613108017,9.782148163043367
2019,HFC,45.0,5443.0,23156.0,9.48905109489051,2.0052473763118472,1.6639592571453754,HOLLYFRONTIER CORP,12164.841,772.388,17486.578,-1.2875659072544732,10.643769610193221,-29.65244635505847,6.349347270547967,4.417033452743012,20.050161608046537,447.4370030812569,311.2673045578157,1903.5185087910313,1324.2156355577401,True,9.406305184848605,9.769188894209972
2005,KMI,,,,,,,KINDER MORGAN INC,17451.614,554.619,1585.772,0.0,0.0,0.0,3.1780384324338136,34.974700019927205,,,,,,True,9.767187416190051,7.368826633979176
2006,KMI,,,,,,,KINDER MORGAN INC,26795.6,71.9,11846.4,647.0430805941838,53.542245433574195,-87.03614553414145,0.2683276358805177,0.6069354403025392,,,,,,True,10.195992973915606,9.379779302939124
2007,KMI,,,,,,,KINDER MORGAN INC,36101.0,312.9,10559.8,-10.860683414370609,34.72734329516787,335.18776077885946,0.8667349934904849,2.963124301596621,,,,,,True,10.494075844768336,9.26480961768696
2008,KMI,,,,,,,KINDER MORGAN INC,25444.9,-3599.3,12094.8,14.53626015644236,-29.517464890169244,-1250.3036113774372,-14.14546726455989,-29.75907001355955,,,,,,False,10.144270608970015,9.400530887148832
2009,KMI,,,,,,,KINDER MORGAN INC,27586.3,496.0,7185.2,-40.59265138737308,8.41583185628554,-113.78045731114383,1.7979939317704803,6.903078550353505,,,,,,True,10.225074551657896,8.87977863389468
2010,KMI,5.4,,,,,,KINDER MORGAN INC,28908.1,-41.3,8190.6,13.992651561543191,4.791508828657709,-108.32661290322581,-0.14286653221761375,-0.504236563865895,,,,,,False,10.271877111646923,9.010742434236986
2011,KMI,5.4,,,0.0,,,KINDER MORGAN INC,30717.0,594.4,8264.9,0.9071374502478413,6.257415741608763,-1539.225181598063,1.9350848064589639,7.191859550629771,,,,,,True,10.332571526242926,9.019772910968378
2012,KMI,5.4,,,0.0,,,KINDER MORGAN INC,68185.0,315.0,9973.0,20.666916720105522,121.97805775303578,-47.00538358008075,0.46197844100608637,3.158528025669307,,,,,,True,11.129979878291934,9.207636720401869
2013,KMI,5.4,,,0.0,,,KINDER MORGAN INC,75185.0,1193.0,14070.0,41.08091847989572,10.266187577913023,278.73015873015873,1.5867526767307307,8.479033404406538,19.921353721707334,,,,,True,11.227707021956421,9.551800150108434
2014,KMI,5.4,,,0.0,,,KINDER MORGAN INC,83198.0,1026.0,16226.0,15.323383084577124,10.657710979583701,-13.998323554065383,1.23320272121926,6.323185011709602,-5.38479579731026,,,,,True,11.328978588058833,9.69437017295501
2015,KMI,5.4,,,0.0,,,KINDER MORGAN INC,84104.0,253.0,14403.0,-11.235054850240356,1.0889684848193415,-75.3411306042885,0.3008180348140398,1.7565784905922377,26.51307883055345,,,,,True,11.339809407255666,9.57519179719905
2016,KMI,5.4,,,0.0,,,KINDER MORGAN INC,80305.0,708.0,13058.0,-9.338332291883633,-4.517026538571289,179.84189723320156,0.88163875225702,5.421963547250728,-57.690425745366404,,,,,True,11.293587164496998,9.477156251746578
2017,KMI,22.5,,,316.66666666666663,,,KINDER MORGAN INC,79055.0,183.0,13705.0,4.9548169704395795,-1.5565655936741196,-74.15254237288136,0.23148440958826133,1.3352790952207225,39.64190935185934,,,,,True,11.277899091744246,9.525516008736886
2018,KMI,27.1,,7755.0,20.444444444444443,,,KINDER MORGAN INC,78866.0,1609.0,14144.0,3.2032105071141848,-0.23907406236164386,779.2349726775957,2.0401694012629017,11.375848416289593,-17.502569343586906,,,98.33134684147795,548.2890271493212,True,11.27550548873721,9.557045784877424
2019,KMI,33.3,,7693.0,22.878228782287803,,-0.79948420373952,KINDER MORGAN INC,74157.0,2190.0,13209.0,-6.610576923076927,-5.970887327872598,36.10938471100062,2.9531938994295888,16.579604814898932,5.045516672337214,,,103.73936378224577,582.4059353471118,True,11.213939746347055,9.488653694423864
2005,LNT,,,,,,,ALLIANT ENERGY CORP,7733.1,11.0,3279.6,0.0,0.0,0.0,0.1422456712055967,0.3354067569215758,,,,,,True,8.953265096117303,8.095476742722022
2006,LNT,,,,,,,ALLIANT ENERGY CORP,7084.1,334.4,3359.4,2.4332235638492516,-8.392494601130206,2940.0,4.720430259313109,9.954158480681073,,,,,,True,8.865608115121555,8.119517665582903
2007,LNT,20.0,,,,,,ALLIANT ENERGY CORP,7189.7,444.0,3437.6,2.3277966303506537,1.4906621871515036,32.77511961722488,6.175501064022143,12.915987898533862,,,,,,True,8.880404725227072,8.142528832460785
2008,LNT,24.1,,,20.500000000000007,,,ALLIANT ENERGY CORP,8201.5,306.7,3681.7,7.100884337910163,14.072909857156768,-30.923423423423422,3.7395598366152534,8.33039085205204,,,,,,True,9.012072343352541,8.211129881015651
2009,LNT,22.8,,,-5.394190871369298,,,ALLIANT ENERGY CORP,9036.0,129.7,3432.8,-6.760463916125692,10.174967993659688,-57.711118356700354,1.4353696325807879,3.7782568165928683,,,,,,True,9.108971877587894,8.141131533677315
2010,LNT,25.5,,,11.842105263157897,,,ALLIANT ENERGY CORP,9282.9,306.3,3416.1,-0.486483337217436,2.7324037184594863,136.16037008481112,3.299615421904793,8.96636515324493,,,,,,True,9.135929276962292,8.136254828484669
2011,LNT,25.5,,,0.0,,,ALLIANT ENERGY CORP,9687.9,321.9,3665.3,7.294868417200906,4.36286074394856,5.093046033300674,3.322701514260056,8.782364335797887,,,,,,True,9.178632963131761,8.206665466359595
2012,LNT,25.5,,,0.0,,,ALLIANT ENERGY CORP,10785.5,335.7,3094.5,-15.573077237879573,11.329596713426039,4.287045666356004,3.1125121691159428,10.848279205041202,,,,,,True,9.285957918434772,8.037381621179415
2013,LNT,22.1,,,-13.33333333333333,,,ALLIANT ENERGY CORP,11112.4,376.2,3276.8,5.89109710777187,3.0309211441286843,12.064343163538883,3.3854072927540404,11.480712890624998,12.586573685754733,,,,,True,9.31581688090653,8.094622615405134
2014,LNT,22.1,,,0.0,,,ALLIANT ENERGY CORP,12085.9,393.3,3350.3,2.2430419921875,8.760483783881078,4.545454545454541,3.254205313629933,11.7392472315912,17.63488451102253,,,,,True,9.399794762851199,8.116805173048355
2015,LNT,25.5,16460.0,,15.384615384615374,,,ALLIANT ENERGY CORP,12495.2,388.4,3253.6,-2.886308688774153,3.3865909861905186,-1.2458682939232246,3.10839362315129,11.93754610277846,36.842334768879326,1317.3058454446507,5059.011556429801,,,True,9.433099849543513,8.087517354593015
2016,LNT,31.7,14450.0,,24.31372549019608,-12.211421628189544,,ALLIANT ENERGY CORP,13373.8,381.7,3320.0,2.0408163265306145,7.031500096036858,-1.7250257466529306,2.854087843395295,11.49698795180723,-1.3709993668436948,1080.4707712093796,4352.409638554217,,,True,9.501052848112993,8.107720061910534
2017,LNT,33.8,16370.0,,6.624605678233442,13.287197231833915,,ALLIANT ENERGY CORP,14187.8,467.5,3382.2,1.8734939759036173,6.086527389373253,22.47838616714697,3.2950845092262373,13.82236414168293,19.131227148985563,1153.8082014124811,4840.044941162557,,,True,9.560137719374648,8.126281664315584
2018,LNT,42.8,17480.0,,26.627218934911244,6.780696395846064,,ALLIANT ENERGY CORP,15426.0,522.3,3534.5,4.502986221985705,8.727216340799849,11.721925133689837,3.3858420847919097,14.777196208798978,8.948600011452124,1133.1518215998963,4945.536851039751,,,True,9.643809676493944,8.170327125611008
2019,LNT,42.8,14296.5,,0.0,-18.21224256292906,,ALLIANT ENERGY CORP,16700.7,567.4,3647.7,3.202716084311774,8.2633216647219,8.634884166188028,3.397462381816331,15.555007264851826,15.501192351848324,856.0419623129569,3919.319022945966,,,True,9.723205913694054,8.201852110970481
2005,MPC,,,,,,,MARATHON PETROLEUM CORP,,,,,,,,,,,,,,False,,
2006,MPC,,,,,,,MARATHON PETROLEUM CORP,,,,,,,,,,,,,,False,,
2007,MPC,,,,,,,MARATHON PETROLEUM CORP,,,,,,,,,,,,,,False,,
2008,MPC,,,,,,,MARATHON PETROLEUM CORP,,,,,,,,,,,,,,False,,
2009,MPC,,,,,,,MARATHON PETROLEUM CORP,21254.0,449.0,40606.0,0.0,0.0,0.0,2.112543521219535,1.1057479190267447,,,,,,True,9.96430039193264,10.611671117922187
2010,MPC,21.7,10600.0,64974.0,,,,MARATHON PETROLEUM CORP,23232.0,623.0,57279.0,41.06043441855884,9.30648348546157,38.75278396436526,2.681646005509642,1.0876586532586112,,456.267217630854,185.05909670210724,2796.745867768595,1134.3424291625204,True,10.053285917624523,10.955689343381573
2011,MPC,24.0,10100.0,54096.0,10.599078341013835,-4.716981132075471,-16.7420814479638,MARATHON PETROLEUM CORP,25745.0,2389.0,73524.0,28.361179489865386,10.816976584022031,283.4670947030498,9.27947174208584,3.249279146945215,,392.30918624975726,137.3701104401284,2101.223538551175,735.7597519177411,True,10.155995712480241,11.205367162513655
2012,MPC,24.0,9900.0,68796.0,0.0,-1.980198019801982,27.173913043478272,MARATHON PETROLEUM CORP,27223.0,3389.0,76534.0,4.093901311136494,5.740920567100405,41.85851820845543,12.449032068471514,4.428097316225468,,363.663079014069,129.3542739174746,2527.127796348676,898.8946089319779,True,10.21181748321106,11.245490365522894
2013,MPC,24.0,17200.0,93786.0,0.0,73.73737373737374,36.32478632478633,MARATHON PETROLEUM CORP,28385.0,2112.0,93897.0,22.68664907100113,4.268449472872193,-37.68073177928593,7.440549586048969,2.249273139716924,99.29111574129863,605.9538488638366,183.17944130270402,3304.0690505548705,998.8178536055465,True,10.253616115604826,11.449953715804188
2014,MPC,25.6,17200.0,106428.0,6.666666666666665,0.0,13.479623824451403,MARATHON PETROLEUM CORP,30460.0,2524.0,91132.0,-2.9447160186161447,7.3101990487933755,19.507575757575758,8.286277084701247,2.7696089189307815,19.69171972470498,564.6749835850295,188.73721634552078,3494.024950755089,1167.8444454198307,True,10.324169626449153,11.42006428391894
2015,MPC,40.3,36100.0,106428.0,57.42187499999998,109.88372093023257,0.0,MARATHON PETROLEUM CORP,43115.0,2852.0,64359.0,-29.37826449545714,41.54629021667762,12.995245641838359,6.614867215586223,4.4313926568156745,8.589211479818237,837.2956047779195,560.9161111888003,2468.468050562449,1653.6614925651425,True,10.671626243386426,11.072232063384615
2016,MPC,48.1,36900.0,166667.0,19.354838709677423,2.216066481994461,56.600706580974936,MARATHON PETROLEUM CORP,44413.0,1174.0,55833.0,-13.247564443201421,3.0105531717499634,-58.835904628330994,2.643370184405467,2.1026991205917644,-7.766222867579331,830.8378177560625,660.8994680565257,3752.662508724923,2985.0984184980207,True,10.701287498357663,10.930120371412073
2017,MPC,48.1,36700.0,166667.0,0.0,-0.5420054200542035,0.0,MARATHON PETROLEUM CORP,49047.0,3432.0,66974.0,19.954148979993903,10.433881971494841,192.33390119250427,6.997369869716802,5.124376623764445,19.239932128191594,748.2618712663364,547.9738405948577,3398.1079372846452,2488.5328634992684,True,10.800534301043522,11.11205976335696
2018,MPC,48.1,36400.0,166667.0,0.0,-0.8174386920980936,0.0,MARATHON PETROLEUM CORP,92940.0,2780.0,96504.0,44.09173709200584,89.4917120313169,-18.997668997668992,2.9911771035076393,2.880709607891901,48.27448609960916,391.65052722186357,377.1864378678604,1793.2752313320423,1727.047583519854,True,11.43970940263897,11.47733973724522
2019,MPC,51.9,36800.0,166667.0,7.9002079002078895,1.098901098901095,0.0,MARATHON PETROLEUM CORP,98556.0,2637.0,123949.0,28.439235679350073,6.042608134280192,-5.143884892086326,2.6756361865335445,2.1274879184180593,-1.8528467187758246,373.39177726368763,296.8963041250837,1691.089329924104,1344.6417478156338,True,11.498380193528192,11.72762546966153
2005,MRO,24.0,15400.0,74970.0,,,,MARATHON OIL CORP,28498.0,3032.0,58596.0,0.0,0.0,0.0,10.63934311179732,5.174414635811318,,540.38879921398,262.8165745102055,2630.710927082602,1279.4388695474095,True,10.257589188355734,10.978421713849661
2006,MRO,35.5,14900.0,75558.0,47.91666666666667,-3.2467532467532423,0.7843137254901933,MARATHON OIL CORP,30831.0,5234.0,59917.0,2.2544200969349504,8.186539406274118,72.62532981530343,16.976419837176866,8.73541732730277,,483.27981576984206,248.67733698282623,2450.7151892575653,1261.0444448153278,True,10.336275956293182,11.000715550182045
2007,MRO,36.4,14600.0,74676.0,2.5352112676056304,-2.0134228187919434,-1.1673151750972721,MARATHON OIL CORP,42746.0,3956.0,59389.0,-0.8812190196438419,38.64616781810515,-24.417271685135656,9.2546671033547,6.661166209230665,,341.5524259579844,245.83677111923083,1746.9704767697563,1257.4045698698412,True,10.663030902735755,10.991864303016657
2008,MRO,33.9,14000.0,72000.6,-6.868131868131866,-4.109589041095896,-3.58267716535432,MARATHON OIL CORP,42686.0,3528.0,72128.0,21.4501001869033,-0.14036401066765958,-10.819009100101107,8.265004919645785,4.891304347826087,,327.97638570022957,194.09937888198758,1686.7497540177108,998.2336956521739,True,10.661626276603513,11.186197597399449
2009,MRO,35.5,13700.0,74970.0,4.71976401179941,-2.1428571428571463,4.124132298897498,MARATHON OIL CORP,47052.0,1463.0,48546.0,-32.69465394853594,10.228177856908594,-58.531746031746025,3.1093258522485763,3.0136365509001775,,291.1672192467908,282.20656696741236,1593.343534812548,1544.3084909158324,True,10.759008652080333,10.790267081035894
2010,MRO,36.4,3200.0,14700.0,2.5352112676056304,-76.64233576642336,-80.3921568627451,MARATHON OIL CORP,50014.0,2568.0,67113.0,38.24619948090471,6.295162798605802,75.52973342447027,5.134562322549686,3.8263823700326314,,63.98208501619546,47.68077719666831,293.9177030431479,219.03357024719503,True,10.820058245217599,11.114133044880015
2011,MRO,38.0,3200.0,14788.2,4.395604395604402,0.0,0.6000000000000005,MARATHON OIL CORP,31371.0,2946.0,14663.0,-78.15177387391414,-37.27556284240413,14.719626168224309,9.390838672659463,20.091386482984383,,102.00503649867713,218.2363772761372,471.39715023429284,1008.5384982609289,True,10.353639178266699,9.59308259297708
