Year,Ticker,Environmental Disclosure Score,GHG Scope 1,Total Energy Consumption,Change_in_EDS,Change_in_GHG,Change_in_TEC,Ratio of GHG Emissions to Total Assets,Ratio of GHG Emissions to Total Sales,Ratio of Total Energy Consumption to Total Assets,Ratio of Total Energy Consumption to Total Sales,cusip,Company,Total_Assets,Net_Income,Total_Sales,cik,Change_in_Sales,Change_in_Assets,Change_in_NI,ROA,Profit_Margin,Annual Return,Logarithm_Total_Assets,Logarithm_Total_Sales,Profitable
2017,HAL,46.5,1837.7,7469.6,0.0,3.7838143107245648,4.68955851436581,73.25891967311142,89.12221144519883,297.771576639426,362.25024248302617,406216101,HALLIBURTON CO,25085.0,-463.0,20620.0,45012.0,29.79165355321962,-7.092592592592595,-91.96598993579734,-1.845724536575643,-2.2453928225024247,0.1258548162774573,10.130025336918353,9.934016757570951,False
2018,HAL,46.5,4739.0,19523.8,0.0,157.87669369320346,161.37678055049798,182.3955045800939,197.4994790581371,751.4356092679548,813.6611794123776,406216101,HALLIBURTON CO,25982.0,1656.0,23995.0,45012.0,16.367604267701253,3.5758421367350968,-457.66738660907134,6.373643291509507,6.901437799541571,0.1751698442343476,10.165159269555678,10.085600754292344,True
2019,HAL,45.7,4511.4,18814.1,-1.7204301075268713,-4.8027009917704255,-3.6350505536832056,177.7751507270363,201.32988218493395,741.3839303306144,839.6153159585862,406216101,HALLIBURTON CO,25377.0,-1131.0,22408.0,45012.0,-6.613877891227338,-2.328535139712107,-168.29710144927537,-4.456791582929425,-5.047304534094966,0.407672768922019,10.141598530972123,10.017173316939944,False
2005,HES,,,,0.0,0.0,0.0,,,,,42809H107,HESS CORP,19115.0,1242.0,22747.0,4447.0,0.0,0.0,0.0,6.497515040544076,5.460060667340748,,9.858228646130511,10.03218854755186,True
2006,HES,15.7,,,0.0,0.0,0.0,,,,,42809H107,HESS CORP,22404.0,1916.0,28067.0,4447.0,23.387699476854085,17.206382422181534,54.26731078904992,8.552044277807534,6.826522250329568,,10.016994793329722,10.242349787976345,True
2007,HES,39.7,,,152.86624203821657,0.0,0.0,,,,,42809H107,HESS CORP,26131.0,1832.0,31711.0,4447.0,12.98321872661845,16.6354222460275,-4.384133611691022,7.010830048601278,5.777175112736905,,10.170877627969896,10.364418902828277,True
2008,HES,53.7,10700.0,,35.26448362720402,0.0,0.0,374.2698240582042,259.9295518037168,,,42809H107,HESS CORP,28589.0,2360.0,41165.0,4447.0,29.812998644003663,9.406452106693198,28.82096069868996,8.254923222218336,5.733025628567958,,10.26077730743986,10.625343659732527,True
2009,HES,78.5,4000.0,12093.9,46.18249534450651,-62.61682242990653,0.0,135.75428474461225,135.07125008441952,410.4496860682165,408.3845478489904,42809H107,HESS CORP,29465.0,740.0,29614.0,4447.0,-28.06024535406292,3.0641155689251187,-68.64406779661016,2.511454267775327,2.498818126561761,,10.290958397272014,10.296002501468664,True
2010,HES,78.5,3700.0,12348.9,0.0,-7.499999999999996,2.108500979832817,104.53158548988586,109.2670249837576,348.8784043394734,364.6831256275471,42809H107,HESS CORP,35396.0,2125.0,33862.0,4447.0,14.34456675896536,20.12896657050738,187.16216216216216,6.003503220702904,6.275471029472565,,10.47435409838724,10.430048720688175,True
2011,HES,84.3,4300.0,12742.8,7.388535031847132,16.216216216216207,3.189757792192016,109.87326246933767,111.78703270420633,325.6030253475061,331.27437217282795,42809H107,HESS CORP,39136.0,1703.0,38466.0,4447.0,13.596361703384318,10.566165668437112,-19.85882352941176,4.351492232215862,4.427286434773566,,10.574798038486898,10.557530013215311,True
2012,HES,80.2,5000.0,13034.7,-4.8635824436536135,16.279069767441868,2.2907053394858323,115.0986395340807,132.65766363322808,300.0552473469764,345.83056963200767,42809H107,HESS CORP,43441.0,2025.0,37691.0,4447.0,-2.014766287110692,11.000102207686012,18.90780974750441,4.661494901130268,5.372635377145738,0.1982695130699732,10.679158974600682,10.537176618145876,True
2013,HES,73.6,4400.0,10435.3,-8.229426433915222,-12.0,-19.942154403246725,102.91434719558404,197.4510859809729,244.0777471113814,468.2866630766469,42809H107,HESS CORP,42754.0,5052.0,22284.0,4447.0,-40.8771324719429,-1.581455307198265,149.48148148148147,11.81643822800206,22.6709746903608,0.1201567522500899,10.663218037239226,10.011624211140706,True
2014,HES,72.7,4800.0,9562.8,-1.2228260869565075,9.090909090909085,-8.361043764913322,124.42324640987091,447.0522492316289,247.8822126600653,890.6398435317128,42809H107,HESS CORP,38578.0,2317.0,10737.0,4447.0,-51.81744749596122,-9.76750713383543,-54.13697545526524,6.006013790243143,21.57958461395176,0.3528345331088098,10.560437444784183,9.281450999434137,True
2015,HES,76.0,5100.0,10041.1,4.53920220082531,6.25,5.001673150123409,149.14461178534873,768.5352622061483,293.6423453721304,1513.1253767329715,42809H107,HESS CORP,34195.0,-3056.0,6636.0,4447.0,-38.195026543727295,-11.361397687801333,-231.8946914113077,-8.936979090510308,-46.05183845690175,0.0259433619574851,10.439834713532196,8.800264651310336,False
2016,HES,76.0,4100.0,10623.9,0.0,-19.6078431372549,5.804144964197144,143.25145871912233,860.9827803443931,371.1924810453863,2230.97438051239,42809H107,HESS CORP,28621.0,-6132.0,4762.0,4447.0,-28.23990355635925,-16.30062874689282,100.6544502617801,-21.42482792355264,-128.7694246115078,0.1053906684251082,10.261895993101012,8.468423027046809,False
2017,HES,78.5,3700.0,9200.3,3.289473684210531,-9.756097560975608,-13.399975526878084,160.08999653859468,676.911818514453,398.0745932848737,1683.186974021222,42809H107,HESS CORP,23112.0,-4074.0,5466.0,4447.0,14.783704325913472,-19.248104538625487,-33.56164383561644,-17.627206645898237,-74.53347969264544,0.1258548162774573,10.048107242146072,8.606302366488013,False
2018,HES,78.5,3577.3,8514.7,0.0,-3.3162162162162168,-7.451930915296224,166.90617272430364,565.7599240866678,397.2705640834228,1346.623438241341,42809H107,HESS CORP,21433.0,-282.0,6323.0,4447.0,15.678741309915845,-7.264624437521638,-93.0780559646539,-1.315728082862875,-4.459908271390163,0.1751698442343476,9.972687069337132,8.751949058058614,False
2019,HES,80.2,3900.0,7828.3,2.165605095541401,9.020769854359422,-8.06135271941466,179.04691947479571,600.4618937644342,359.393076852447,1205.280985373364,42809H107,HESS CORP,21782.0,-408.0,6495.0,4447.0,2.720227739996828,1.6283301451033516,44.6808510638298,-1.873106234505555,-6.28175519630485,0.407672768922019,9.988839219635633,8.7787879291047,False
2005,HFC,,,,0.0,0.0,0.0,,,,,436106108,HOLLYFRONTIER CORP,1142.9,167.658,3212.745,48039.0,0.0,0.0,0.0,14.66952489281652,5.218528081126887,,7.041324170903552,8.07488099088692,True
2006,HFC,,,,0.0,0.0,0.0,,,,,436106108,HOLLYFRONTIER CORP,1237.869,266.566,4023.217,48039.0,25.22677647930354,8.30947589465394,58.99390425747653,21.534265742174654,6.625692822435379,,7.121146631813664,8.299837110340974,True
2007,HFC,1.6,,,0.0,0.0,0.0,,,,,436106108,HOLLYFRONTIER CORP,1663.945,334.128,4791.742,48039.0,19.102250761020343,34.42012038430562,25.34531785749121,20.080471409812223,6.97299645932523,,7.41694656795028,8.474649298612986,True
2008,HFC,1.6,,,0.0,0.0,0.0,,,,,436106108,HOLLYFRONTIER CORP,1874.225,120.558,5867.668,48039.0,22.453754814011265,12.637436934514067,-63.91861801465306,6.432418733076339,2.0546152236288764,,7.53595051962541,8.677212559611831,True
2009,HFC,1.6,,,0.0,0.0,0.0,,,,,436106108,HOLLYFRONTIER CORP,3145.939,19.533,4834.268,48039.0,-17.611766718907738,67.85279248756153,-83.79784004379634,0.620895700774872,0.4040528990118049,,8.053867693729032,8.483485000355532,True
2010,HFC,1.6,,,0.0,0.0,0.0,,,,,436106108,HOLLYFRONTIER CORP,3701.475,103.964,8322.929,48039.0,72.165237839524,17.65882936700298,432.247990580044,2.808718146144442,1.2491275607421377,,8.216486667841703,9.026769515131791,True
2011,HFC,1.6,,,0.0,0.0,0.0,,,,,436106108,HOLLYFRONTIER CORP,10314.621,1023.397,15439.528,48039.0,85.50594388105436,178.66245213056956,884.3763225731985,9.92180905144261,6.628421542420209,,9.241317682222473,9.64468625316331,True
2012,HFC,1.6,,,0.0,0.0,0.0,,,,,436106108,HOLLYFRONTIER CORP,10328.997,1727.172,20090.724,48039.0,30.12524735212112,0.1393749707332858,68.76852287040123,16.721584874117013,8.596862910465546,0.1982695130699732,9.242710461562211,9.9080134949894,True
2013,HFC,1.6,,,0.0,0.0,0.0,,,,,436106108,HOLLYFRONTIER CORP,10056.739,735.842,20160.56,48039.0,0.3476032023534969,-2.6358609650094733,-57.39613657470131,7.316904614905488,3.649908534286746,0.1201567522500899,9.215998236034537,9.911483499577288,True
2014,HFC,3.1,,,93.75,0.0,0.0,,,,,436106108,HOLLYFRONTIER CORP,9230.64,281.292,19764.327,48039.0,-1.965386874174136,-8.214382415612064,-61.77277187222256,3.047372663217285,1.4232308542557506,0.3528345331088098,9.130283664204644,9.891633925062528,True
2015,HFC,3.1,,,0.0,0.0,0.0,,,,,436106108,HOLLYFRONTIER CORP,8388.299,740.101,13237.92,48039.0,-33.02114461069178,-9.12548859017358,163.10773146765644,8.823016442308505,5.590765014443357,0.0259433619574851,9.034593037547683,9.490840717451665,True
2016,HFC,38.8,4829.0,20714.0,1151.6129032258063,0.0,0.0,511.78184549021,458.34638419848704,2195.28870314438,1966.0772421386328,436106108,HOLLYFRONTIER CORP,9435.661,-260.453,10535.7,48039.0,-20.41272344900105,12.48598792198512,-135.19154818058615,-2.760304762962552,-2.4720996231859296,0.1053906684251082,9.152251513642272,9.26252476921363,False
2017,HFC,41.1,5328.0,23294.0,5.927835051546393,10.33340236073721,12.455344211644292,498.3093210217511,373.8606564917345,2178.606855082708,1634.5176674771892,436106108,HOLLYFRONTIER CORP,10692.154,805.395,14251.299,48039.0,35.266750192203645,13.316427964082234,-409.2285364345967,7.53257949707795,5.651379568978238,0.1258548162774573,9.277265480447264,9.564603339436903,True
2018,HFC,41.1,5336.0,22777.0,0.0,0.1501501501501412,-2.219455653816438,485.3291174459173,301.2193399525568,2071.653168677972,1285.7707845013842,436106108,HOLLYFRONTIER CORP,10994.601,1097.96,17714.666,48039.0,24.3021144949664,2.828681666949429,36.32565387170273,9.986356030564457,6.198028232651973,0.1751698442343476,9.305159613108016,9.782148163043368,True
2019,HFC,45.0,5443.0,23156.0,9.48905109489051,2.0052473763118472,1.6639592571453754,447.4370030812569,311.2673045578157,1903.5185087910315,1324.21563555774,436106108,HOLLYFRONTIER CORP,12164.841,772.388,17486.578,48039.0,-1.2875659072544732,10.64376961019322,-29.65244635505847,6.349347270547967,4.417033452743012,0.407672768922019,9.406305184848604,9.769188894209972,True
2005,KMI,,,,0.0,0.0,0.0,,,,,49456B101,KINDER MORGAN INC,17451.614,554.619,1585.772,1506307.0,0.0,0.0,0.0,3.1780384324338136,34.974700019927205,,9.767187416190051,7.368826633979176,True
2006,KMI,,,,0.0,0.0,0.0,,,,,49456B101,KINDER MORGAN INC,26795.6,71.9,11846.4,1506307.0,647.0430805941838,53.5422454335742,-87.03614553414145,0.2683276358805177,0.6069354403025392,,10.195992973915606,9.379779302939124,True
2007,KMI,,,,0.0,0.0,0.0,,,,,49456B101,KINDER MORGAN INC,36101.0,312.9,10559.8,1506307.0,-10.860683414370609,34.72734329516787,335.18776077885946,0.8667349934904849,2.963124301596621,,10.494075844768336,9.26480961768696,True
2008,KMI,,,,0.0,0.0,0.0,,,,,49456B101,KINDER MORGAN INC,25444.9,-3599.3,12094.8,1506307.0,14.53626015644236,-29.517464890169244,-1250.3036113774372,-14.14546726455989,-29.75907001355955,,10.144270608970016,9.400530887148832,False
2009,KMI,,,,0.0,0.0,0.0,,,,,49456B101,KINDER MORGAN INC,27586.3,496.0,7185.2,1506307.0,-40.59265138737308,8.41583185628554,-113.78045731114383,1.7979939317704805,6.903078550353505,,10.225074551657896,8.87977863389468,True
2010,KMI,5.4,,,0.0,0.0,0.0,,,,,49456B101,KINDER MORGAN INC,28908.1,-41.3,8190.6,1506307.0,13.992651561543193,4.791508828657709,-108.3266129032258,-0.1428665322176137,-0.504236563865895,,10.271877111646925,9.010742434236986,False
2011,KMI,5.4,,,0.0,0.0,0.0,,,,,49456B101,KINDER MORGAN INC,30717.0,594.4,8264.9,1506307.0,0.9071374502478412,6.257415741608763,-1539.225181598063,1.935084806458964,7.191859550629771,,10.332571526242926,9.019772910968378,True
2012,KMI,5.4,,,0.0,0.0,0.0,,,,,49456B101,KINDER MORGAN INC,68185.0,315.0,9973.0,1506307.0,20.66691672010552,121.97805775303578,-47.00538358008075,0.4619784410060863,3.158528025669307,0.1982695130699732,11.129979878291934,9.207636720401869,True
2013,KMI,5.4,,,0.0,0.0,0.0,,,,,49456B101,KINDER MORGAN INC,75185.0,1193.0,14070.0,1506307.0,41.08091847989572,10.266187577913024,278.73015873015873,1.5867526767307307,8.479033404406538,0.1201567522500899,11.22770702195642,9.551800150108434,True
2014,KMI,5.4,,,0.0,0.0,0.0,,,,,49456B101,KINDER MORGAN INC,83198.0,1026.0,16226.0,1506307.0,15.323383084577124,10.6577109795837,-13.998323554065385,1.23320272121926,6.323185011709602,0.3528345331088098,11.328978588058831,9.69437017295501,True
2015,KMI,5.4,,,0.0,0.0,0.0,,,,,49456B101,KINDER MORGAN INC,84104.0,253.0,14403.0,1506307.0,-11.235054850240356,1.0889684848193415,-75.3411306042885,0.3008180348140398,1.7565784905922377,0.0259433619574851,11.339809407255666,9.57519179719905,True
2016,KMI,5.4,,,0.0,0.0,0.0,,,,,49456B101,KINDER MORGAN INC,80305.0,708.0,13058.0,1506307.0,-9.338332291883631,-4.517026538571289,179.84189723320156,0.88163875225702,5.421963547250728,0.1053906684251082,11.293587164496998,9.477156251746578,True
2017,KMI,22.5,,,316.66666666666663,0.0,0.0,,,,,49456B101,KINDER MORGAN INC,79055.0,183.0,13705.0,1506307.0,4.95481697043958,-1.5565655936741196,-74.15254237288136,0.2314844095882613,1.3352790952207223,0.1258548162774573,11.277899091744246,9.525516008736886,True
2018,KMI,27.1,,7755.0,20.444444444444443,0.0,0.0,,,98.33134684147797,548.2890271493212,49456B101,KINDER MORGAN INC,78866.0,1609.0,14144.0,1506307.0,3.2032105071141848,-0.2390740623616438,779.2349726775957,2.0401694012629017,11.375848416289593,0.1751698442343476,11.27550548873721,9.557045784877424,True
2019,KMI,33.3,,7693.0,22.878228782287803,0.0,-0.79948420373952,,,103.73936378224576,582.4059353471118,49456B101,KINDER MORGAN INC,74157.0,2190.0,13209.0,1506307.0,-6.610576923076927,-5.970887327872598,36.10938471100062,2.9531938994295888,16.579604814898932,0.407672768922019,11.213939746347055,9.488653694423864,True
2005,LNT,,,,0.0,0.0,0.0,,,,,018802108,ALLIANT ENERGY CORP,7733.1,11.0,3279.6,352541.0,0.0,0.0,0.0,0.1422456712055967,0.3354067569215758,,8.953265096117303,8.095476742722022,True
2006,LNT,,,,0.0,0.0,0.0,,,,,018802108,ALLIANT ENERGY CORP,7084.1,334.4,3359.4,352541.0,2.433223563849252,-8.392494601130206,2940.0,4.720430259313109,9.954158480681071,,8.865608115121555,8.119517665582903,True
2007,LNT,20.0,,,0.0,0.0,0.0,,,,,018802108,ALLIANT ENERGY CORP,7189.7,444.0,3437.6,352541.0,2.3277966303506537,1.4906621871515036,32.77511961722488,6.175501064022143,12.915987898533862,,8.880404725227072,8.142528832460785,True
2008,LNT,24.1,,,20.500000000000007,0.0,0.0,,,,,018802108,ALLIANT ENERGY CORP,8201.5,306.7,3681.7,352541.0,7.100884337910163,14.072909857156768,-30.923423423423426,3.739559836615253,8.33039085205204,,9.01207234335254,8.211129881015651,True
2009,LNT,22.8,,,-5.394190871369298,0.0,0.0,,,,,018802108,ALLIANT ENERGY CORP,9036.0,129.7,3432.8,352541.0,-6.760463916125692,10.174967993659688,-57.711118356700354,1.435369632580788,3.778256816592868,,9.108971877587894,8.141131533677315,True
2010,LNT,25.5,,,11.842105263157896,0.0,0.0,,,,,018802108,ALLIANT ENERGY CORP,9282.9,306.3,3416.1,352541.0,-0.486483337217436,2.7324037184594863,136.16037008481112,3.299615421904793,8.96636515324493,,9.135929276962292,8.136254828484669,True
2011,LNT,25.5,,,0.0,0.0,0.0,,,,,018802108,ALLIANT ENERGY CORP,9687.9,321.9,3665.3,352541.0,7.294868417200906,4.36286074394856,5.093046033300674,3.322701514260056,8.782364335797887,,9.17863296313176,8.206665466359595,True
2012,LNT,25.5,,,0.0,0.0,0.0,,,,,018802108,ALLIANT ENERGY CORP,10785.5,335.7,3094.5,352541.0,-15.573077237879572,11.32959671342604,4.287045666356004,3.1125121691159428,10.848279205041202,0.1982695130699732,9.285957918434772,8.037381621179415,True
2013,LNT,22.1,,,-13.33333333333333,0.0,0.0,,,,,018802108,ALLIANT ENERGY CORP,11112.4,376.2,3276.8,352541.0,5.89109710777187,3.0309211441286843,12.064343163538885,3.3854072927540404,11.480712890624998,0.1201567522500899,9.31581688090653,8.094622615405134,True
2014,LNT,22.1,,,0.0,0.0,0.0,,,,,018802108,ALLIANT ENERGY CORP,12085.9,393.3,3350.3,352541.0,2.2430419921875,8.760483783881078,4.545454545454541,3.254205313629933,11.7392472315912,0.3528345331088098,9.3997947628512,8.116805173048355,True
2015,LNT,25.5,16460.0,,15.384615384615374,0.0,0.0,1317.305845444651,5059.011556429801,,,018802108,ALLIANT ENERGY CORP,12495.2,388.4,3253.6,352541.0,-2.886308688774153,3.3865909861905186,-1.2458682939232246,3.10839362315129,11.93754610277846,0.0259433619574851,9.433099849543511,8.087517354593015,True
2016,LNT,31.7,14450.0,,24.31372549019608,-12.211421628189544,0.0,1080.4707712093796,4352.409638554217,,,018802108,ALLIANT ENERGY CORP,13373.8,381.7,3320.0,352541.0,2.0408163265306145,7.031500096036858,-1.7250257466529306,2.854087843395295,11.49698795180723,0.1053906684251082,9.501052848112993,8.107720061910534,True
2017,LNT,33.8,16370.0,,6.624605678233442,13.287197231833916,0.0,1153.8082014124811,4840.044941162557,,,018802108,ALLIANT ENERGY CORP,14187.8,467.5,3382.2,352541.0,1.873493975903617,6.086527389373253,22.47838616714697,3.2950845092262373,13.82236414168293,0.1258548162774573,9.560137719374648,8.126281664315584,True
2018,LNT,42.8,17480.0,,26.627218934911244,6.780696395846064,0.0,1133.1518215998965,4945.536851039751,,,018802108,ALLIANT ENERGY CORP,15426.0,522.3,3534.5,352541.0,4.502986221985705,8.727216340799849,11.721925133689837,3.3858420847919097,14.777196208798978,0.1751698442343476,9.643809676493944,8.170327125611008,True
2019,LNT,42.8,14296.5,,0.0,-18.21224256292906,0.0,856.0419623129569,3919.319022945966,,,018802108,ALLIANT ENERGY CORP,16700.7,567.4,3647.7,352541.0,3.202716084311774,8.2633216647219,8.634884166188028,3.397462381816331,15.555007264851826,0.407672768922019,9.723205913694054,8.201852110970481,True
2005,MPC,,,,0.0,0.0,0.0,,,,,56585A102,MARATHON PETROLEUM CORP,,,,1510295.0,,,,,,,,,False
2006,MPC,,,,0.0,0.0,0.0,,,,,56585A102,MARATHON PETROLEUM CORP,,,,1510295.0,,,,,,,,,False
2007,MPC,,,,0.0,0.0,0.0,,,,,56585A102,MARATHON PETROLEUM CORP,,,,1510295.0,,,,,,,,,False
2008,MPC,,,,0.0,0.0,0.0,,,,,56585A102,MARATHON PETROLEUM CORP,,,,1510295.0,,,,,,,,,False
2009,MPC,,,,0.0,0.0,0.0,,,,,56585A102,MARATHON PETROLEUM CORP,21254.0,449.0,40606.0,1510295.0,0.0,0.0,0.0,2.112543521219535,1.1057479190267447,,9.96430039193264,10.611671117922189,True
2010,MPC,21.7,10600.0,64974.0,0.0,0.0,0.0,456.267217630854,185.05909670210724,2796.745867768595,1134.3424291625204,56585A102,MARATHON PETROLEUM CORP,23232.0,623.0,57279.0,1510295.0,41.06043441855884,9.30648348546157,38.75278396436526,2.681646005509642,1.0876586532586112,,10.053285917624525,10.955689343381572,True
2011,MPC,24.0,10100.0,54096.0,10.599078341013836,-4.716981132075471,-16.7420814479638,392.30918624975726,137.3701104401284,2101.223538551175,735.7597519177411,56585A102,MARATHON PETROLEUM CORP,25745.0,2389.0,73524.0,1510295.0,28.361179489865386,10.816976584022033,283.4670947030498,9.27947174208584,3.249279146945215,,10.15599571248024,11.205367162513657,True
2012,MPC,24.0,9900.0,68796.0,0.0,-1.980198019801982,27.173913043478272,363.663079014069,129.3542739174746,2527.127796348676,898.8946089319779,56585A102,MARATHON PETROLEUM CORP,27223.0,3389.0,76534.0,1510295.0,4.093901311136494,5.740920567100405,41.85851820845543,12.449032068471514,4.428097316225468,0.1982695130699732,10.21181748321106,11.245490365522894,True
2013,MPC,24.0,17200.0,93786.0,0.0,73.73737373737374,36.32478632478633,605.9538488638366,183.179441302704,3304.0690505548705,998.8178536055464,56585A102,MARATHON PETROLEUM CORP,28385.0,2112.0,93897.0,1510295.0,22.68664907100113,4.268449472872193,-37.68073177928593,7.440549586048969,2.249273139716924,0.1201567522500899,10.253616115604826,11.449953715804188,True
2014,MPC,25.6,17200.0,106428.0,6.666666666666665,0.0,13.479623824451403,564.6749835850295,188.7372163455208,3494.024950755089,1167.844445419831,56585A102,MARATHON PETROLEUM CORP,30460.0,2524.0,91132.0,1510295.0,-2.9447160186161447,7.310199048793375,19.50757575757576,8.286277084701247,2.769608918930781,0.3528345331088098,10.324169626449152,11.42006428391894,True
2015,MPC,40.3,36100.0,106428.0,57.42187499999998,109.88372093023256,0.0,837.2956047779195,560.9161111888003,2468.468050562449,1653.6614925651425,56585A102,MARATHON PETROLEUM CORP,43115.0,2852.0,64359.0,1510295.0,-29.37826449545714,41.54629021667762,12.99524564183836,6.614867215586223,4.4313926568156745,0.0259433619574851,10.671626243386426,11.072232063384616,True
2016,MPC,48.1,36900.0,166667.0,19.354838709677423,2.216066481994461,56.600706580974936,830.8378177560625,660.8994680565257,3752.662508724923,2985.0984184980207,56585A102,MARATHON PETROLEUM CORP,44413.0,1174.0,55833.0,1510295.0,-13.24756444320142,3.0105531717499634,-58.835904628330994,2.643370184405467,2.1026991205917644,0.1053906684251082,10.701287498357663,10.930120371412071,True
2017,MPC,48.1,36700.0,166667.0,0.0,-0.5420054200542035,0.0,748.2618712663364,547.9738405948577,3398.107937284645,2488.5328634992684,56585A102,MARATHON PETROLEUM CORP,49047.0,3432.0,66974.0,1510295.0,19.954148979993903,10.43388197149484,192.33390119250427,6.997369869716802,5.124376623764445,0.1258548162774573,10.800534301043522,11.11205976335696,True
2018,MPC,48.1,36400.0,166667.0,0.0,-0.8174386920980936,0.0,391.6505272218636,377.1864378678604,1793.2752313320425,1727.047583519854,56585A102,MARATHON PETROLEUM CORP,92940.0,2780.0,96504.0,1510295.0,44.09173709200584,89.4917120313169,-18.997668997668992,2.99117710350764,2.880709607891901,0.1751698442343476,11.43970940263897,11.47733973724522,True
2019,MPC,51.9,36800.0,166667.0,7.9002079002078895,1.098901098901095,0.0,373.3917772636876,296.8963041250837,1691.089329924104,1344.6417478156338,56585A102,MARATHON PETROLEUM CORP,98556.0,2637.0,123949.0,1510295.0,28.43923567935008,6.042608134280192,-5.143884892086326,2.6756361865335445,2.12748791841806,0.407672768922019,11.498380193528192,11.72762546966153,True
2005,MRO,24.0,15400.0,74970.0,0.0,0.0,0.0,540.38879921398,262.8165745102055,2630.710927082602,1279.4388695474097,565849106,MARATHON OIL CORP,28498.0,3032.0,58596.0,101778.0,0.0,0.0,0.0,10.63934311179732,5.174414635811318,,10.257589188355734,10.97842171384966,True
2006,MRO,35.5,14900.0,75558.0,47.91666666666667,-3.2467532467532423,0.7843137254901933,483.27981576984206,248.67733698282623,2450.7151892575653,1261.0444448153278,565849106,MARATHON OIL CORP,30831.0,5234.0,59917.0,101778.0,2.2544200969349504,8.186539406274118,72.62532981530343,16.976419837176866,8.73541732730277,,10.336275956293182,11.000715550182044,True
2007,MRO,36.4,14600.0,74676.0,2.5352112676056304,-2.0134228187919434,-1.167315175097272,341.5524259579844,245.83677111923083,1746.9704767697565,1257.4045698698412,565849106,MARATHON OIL CORP,42746.0,3956.0,59389.0,101778.0,-0.8812190196438419,38.64616781810515,-24.417271685135656,9.2546671033547,6.661166209230665,,10.663030902735755,10.991864303016657,True
2008,MRO,33.9,14000.0,72000.6,-6.868131868131866,-4.109589041095896,-3.58267716535432,327.9763857002296,194.0993788819876,1686.7497540177108,998.233695652174,565849106,MARATHON OIL CORP,42686.0,3528.0,72128.0,101778.0,21.4501001869033,-0.1403640106676595,-10.819009100101107,8.265004919645785,4.891304347826087,,10.661626276603512,11.186197597399447,True
2009,MRO,35.5,13700.0,74970.0,4.71976401179941,-2.1428571428571463,4.124132298897498,291.1672192467908,282.2065669674124,1593.343534812548,1544.3084909158324,565849106,MARATHON OIL CORP,47052.0,1463.0,48546.0,101778.0,-32.69465394853594,10.228177856908594,-58.531746031746025,3.1093258522485763,3.013636550900177,,10.759008652080333,10.790267081035894,True
2010,MRO,36.4,3200.0,14700.0,2.5352112676056304,-76.64233576642336,-80.3921568627451,63.98208501619546,47.68077719666831,293.9177030431479,219.03357024719503,565849106,MARATHON OIL CORP,50014.0,2568.0,67113.0,101778.0,38.24619948090471,6.295162798605802,75.52973342447027,5.134562322549686,3.826382370032632,,10.8200582452176,11.114133044880017,True
2011,MRO,38.0,3200.0,14788.2,4.395604395604402,0.0,0.6000000000000005,102.00503649867711,218.2363772761372,471.3971502342928,1008.5384982609288,565849106,MARATHON OIL CORP,31371.0,2946.0,14663.0,101778.0,-78.15177387391414,-37.27556284240413,14.719626168224307,9.390838672659465,20.091386482984383,,10.3536391782667,9.59308259297708,True
2012,MRO,38.0,3900.0,20286.0,0.0,21.875,37.17693836978131,110.46281085367926,248.5976542580316,574.5765592250609,1293.090260071392,565849106,MARATHON OIL CORP,35306.0,1582.0,15688.0,101778.0,6.990383959626279,12.543431831946704,-46.30006788866259,4.480824788987707,10.084140744518102,0.1982695130699732,10.471808200149228,9.660651367876184,True
2013,MRO,34.7,3890.0,22020.6,-8.684210526315784,-0.2564102564102555,8.550724637681162,109.20830993823697,268.25736156127164,618.2088714205503,1518.5573408730431,565849106,MARATHON OIL CORP,35620.0,1753.0,14501.0,101778.0,-7.566292707802146,0.8893672463603952,10.809102402022752,4.921392476137002,12.088821460588925,0.1201567522500899,10.480662556843653,9.581972891547895,True
2014,MRO,39.7,3520.0,16522.8,14.4092219020173,-9.51156812339332,-24.966622162883844,97.74791036072313,324.54361054766736,458.826469689817,1523.4003319196015,565849106,MARATHON OIL CORP,36011.0,3046.0,10846.0,101778.0,-25.205158264947247,1.0976979225154393,73.7592698231603,8.458526561328483,28.08408629909644,0.3528345331088098,10.491579726321213,9.291551627401006,True
2015,MRO,39.7,3580.0,16493.4,0.0,1.7045454545454586,-0.177935943060481,110.79818018631426,648.3158275986962,510.4577388505463,2986.8525896414344,565849106,MARATHON OIL CORP,32311.0,-2204.0,5522.0,101778.0,-49.08722109533469,-10.27463830496237,-172.35718975705842,-6.821206400297113,-39.91307497283593,0.0259433619574851,10.383163008509824,8.6164953924901,False
2016,MRO,39.7,3070.0,13494.6,0.0,-14.245810055865926,-18.181818181818187,98.73287450955168,761.5976184569586,433.9936965330932,3347.705284048623,565849106,MARATHON OIL CORP,31094.0,-2140.0,4031.0,101778.0,-27.00108656283955,-3.766519142087832,-2.9038112522686066,-6.882356724770052,-53.088563631853134,0.1053906684251082,10.344770153509684,8.301769763117166,False
2017,MRO,41.3,3680.0,12847.8,4.030226700251882,19.86970684039089,-4.793028322440096,167.1815373432673,841.5275554539218,583.672542249682,2937.9830779785043,565849106,MARATHON OIL CORP,22012.0,-5723.0,4373.0,101778.0,8.484247085090546,-29.208207371197016,167.4299065420561,-25.99945484281301,-130.8712554310542,0.1258548162774573,9.99934303817965,8.38320455141292,False
