,gvkey,datadate,fyear,tic,cusip,conm,at,ni,sale,cik,Change_in_Sales,Change_in_Assets,Change_in_NI,ROA,Profit_Margin
389,8151,20061231,2006,OKE,682680103,ONEOK INC,10504.721,306.312,11896.104,1039684,-6.15424302,4.905943656,-43.95484361,2.915946078,2.574893427
390,8151,20071231,2007,OKE,682680103,ONEOK INC,11062.034,304.921,13477.414,1039684,13.29267128,5.305357467,-0.454112147,2.756464137,2.262459252
391,8151,20081231,2008,OKE,682680103,ONEOK INC,13126.062,311.909,16157.433,1039684,19.88526137,18.65866621,2.29174114,2.376257251,1.930436598
392,8151,20091231,2009,OKE,682680103,ONEOK INC,12827.683,305.451,11111.651,1039684,-31.22885919,-2.273179877,-2.070475684,2.381186065,2.74892543
393,8151,20101231,2010,OKE,682680103,ONEOK INC,12499.175,334.632,13030.051,1039684,17.26476111,-2.560930138,9.553414459,2.677232697,2.568155719
394,8151,20111231,2011,OKE,682680103,ONEOK INC,13696.635,360.594,14805.794,1039684,13.62805871,9.580312301,7.758373377,2.632719642,2.435492484
395,8151,20121231,2012,OKE,682680103,ONEOK INC,15855.275,360.619,12632.559,1039684,-14.67827392,15.76036742,0.006933005,2.274441787,2.854678929
396,8151,20131231,2013,OKE,682680103,ONEOK INC,17707.558,266.533,14602.717,1039684,15.59587412,11.68244007,-26.09013945,1.505193432,1.825228826
397,8151,20141231,2014,OKE,682680103,ONEOK INC,15304.56,314.107,12195.091,1039684,-16.48752078,-13.57046522,17.84919691,2.05237524,2.575683937
398,8151,20151231,2015,OKE,682680103,ONEOK INC,15446.111,244.977,7763.206,1039684,-36.34154923,0.92489428,-22.00842388,1.586010874,3.155616378
399,8151,20161231,2016,OKE,682680103,ONEOK INC,16138.751,352.039,8920.934,1039684,14.91301403,4.484235546,43.70287823,2.181327415,3.946212358
400,8151,20171231,2017,OKE,682680103,ONEOK INC,16845.937,387.841,12173.907,1039684,36.46448903,4.381912826,10.16989595,2.302282147,3.185838367
401,8151,20181231,2018,OKE,682680103,ONEOK INC,18231.671,1151.703,12593.196,1039684,3.444161353,8.22592415,196.9523593,6.317045761,9.145438537
402,8151,20191231,2019,OKE,682680103,ONEOK INC,21812.121,1278.577,10164.367,1039684,-19.28683553,19.63862775,11.01620817,5.861772911,12.57901254
357,8068,20051231,2005,OXY,674599105,OCCIDENTAL PETROLEUM CORP,26108,5281,15208,797468,0,0,0,20.22751647,34.72514466
358,8068,20061231,2006,OXY,674599105,OCCIDENTAL PETROLEUM CORP,32355,4182,17661,797468,16.1296686,23.92753179,-20.81045257,12.9253593,23.67929336
359,8068,20071231,2007,OXY,674599105,OCCIDENTAL PETROLEUM CORP,36519,5400,18784,797468,6.358643338,12.86972647,29.12482066,14.7868233,28.74787053
360,8068,20081231,2008,OXY,674599105,OCCIDENTAL PETROLEUM CORP,41537,6857,24217,797468,28.92355196,13.74079246,26.98148148,16.50817344,28.31482017
361,8068,20091231,2009,OXY,674599105,OCCIDENTAL PETROLEUM CORP,44229,2915,15403,797468,-36.39592022,6.480968775,-57.48869768,6.590698411,18.92488476
362,8068,20101231,2010,OXY,674599105,OCCIDENTAL PETROLEUM CORP,52432,4530,19045,797468,23.64474453,18.54665491,55.40308748,8.639761977,23.78577054
363,8068,20111231,2011,OXY,674599105,OCCIDENTAL PETROLEUM CORP,60044,6771,23939,797468,25.69703334,14.51785169,49.47019868,11.2767304,28.28438949
364,8068,20121231,2012,OXY,674599105,OCCIDENTAL PETROLEUM CORP,64210,4598,24172,797468,0.973307156,6.938245287,-32.09274849,7.160878368,19.02200894
365,8068,20131231,2013,OXY,674599105,OCCIDENTAL PETROLEUM CORP,69443,5903,24455,797468,1.170776105,8.1498209,28.38190518,8.50049681,24.13821304
366,8068,20141231,2014,OXY,674599105,OCCIDENTAL PETROLEUM CORP,56259,616,19312,797468,-21.03046412,-18.9853549,-89.56462816,1.094935921,3.189726595
367,8068,20151231,2015,OXY,674599105,OCCIDENTAL PETROLEUM CORP,43437,-7829,12480,797468,-35.37696769,-22.7910201,-1370.941558,-18.02380459,-62.73237179
368,8068,20161231,2016,OXY,674599105,OCCIDENTAL PETROLEUM CORP,43109,-574,10090,797468,-19.15064103,-0.755116606,-92.66828458,-1.331508502,-5.688800793
369,8068,20171231,2017,OXY,674599105,OCCIDENTAL PETROLEUM CORP,42026,1311,12508,797468,23.96432111,-2.512236424,-328.3972125,3.119497454,10.48129197
370,8068,20181231,2018,OXY,674599105,OCCIDENTAL PETROLEUM CORP,43854,4131,17824,797468,42.50079949,4.349688288,215.1029748,9.419893282,23.1766158
371,8068,20191231,2019,OXY,674599105,OCCIDENTAL PETROLEUM CORP,109330,-667,20393,797468,14.41315081,149.3045104,-116.1462116,-0.610079576,-3.270730153
466,8810,20051231,2005,PEG,744573106,PUBLIC SERVICE ENTRP GRP INC,29815,665,12430,788784,0,0,0,2.230420929,5.349959775
467,8810,20061231,2006,PEG,744573106,PUBLIC SERVICE ENTRP GRP INC,28570,743,12164,788784,-2.13998391,-4.175750461,11.72932331,2.600630032,6.108188096
468,8810,20071231,2007,PEG,744573106,PUBLIC SERVICE ENTRP GRP INC,28392,1339,12853,788784,5.664255179,-0.623031152,80.2153432,4.716117216,10.41780129
469,8810,20081231,2008,PEG,744573106,PUBLIC SERVICE ENTRP GRP INC,29049,1192,13807,788784,7.42239166,2.314032122,-10.97834205,4.103411477,8.633301948
470,8810,20091231,2009,PEG,744573106,PUBLIC SERVICE ENTRP GRP INC,28730,1592,12406,788784,-10.14702687,-1.098144514,33.55704698,5.541246084,12.8325004
471,8810,20101231,2010,PEG,744573106,PUBLIC SERVICE ENTRP GRP INC,29909,1564,11793,788784,-4.941157504,4.10372433,-1.75879397,5.229195226,13.26210464
472,8810,20111231,2011,PEG,744573106,PUBLIC SERVICE ENTRP GRP INC,29821,1503,11343,788784,-3.815822946,-0.294225818,-3.900255754,5.040072432,13.25046284
473,8810,20121231,2012,PEG,744573106,PUBLIC SERVICE ENTRP GRP INC,31725,1275,9781,788784,-13.77060742,6.384762416,-15.16966068,4.01891253,13.03547695
474,8810,20131231,2013,PEG,744573106,PUBLIC SERVICE ENTRP GRP INC,32522,1243,9968,788784,1.911869952,2.512214342,-2.509803922,3.822028166,12.46990369
475,8810,20141231,2014,PEG,744573106,PUBLIC SERVICE ENTRP GRP INC,35333,1518,10886,788784,9.209470305,8.643379866,22.12389381,4.296266946,13.94451589
476,8810,20151231,2015,PEG,744573106,PUBLIC SERVICE ENTRP GRP INC,37535,1679,10415,788784,-4.326658093,6.232134265,10.60606061,4.473158386,16.12097936
477,8810,20161231,2016,PEG,744573106,PUBLIC SERVICE ENTRP GRP INC,40070,887,9061,788784,-13.00048008,6.75369655,-47.17093508,2.213626154,9.789206489
478,8810,20171231,2017,PEG,744573106,PUBLIC SERVICE ENTRP GRP INC,42716,1574,9084,788784,0.253835118,6.603443973,77.45208568,3.684801948,17.32716865
479,8810,20181231,2018,PEG,744573106,PUBLIC SERVICE ENTRP GRP INC,45326,1438,9696,788784,6.737120211,6.110122671,-8.640406607,3.172572034,14.83085809
480,8810,20191231,2019,PEG,744573106,PUBLIC SERVICE ENTRP GRP INC,47730,1693,10076,788784,3.919141914,5.303799144,17.73296245,3.547035408,16.8023025
0,1075,20051231,2005,PNW,723484101,PINNACLE WEST CAPITAL CORP,11322.645,176.267,2987.955,764622,0,0,0,1.556765226,5.899252164
1,1075,20061231,2006,PNW,723484101,PINNACLE WEST CAPITAL CORP,11455.943,327.255,3401.748,764622,13.84870254,1.177269092,85.65868824,2.856639563,9.620201144
2,1075,20071231,2007,PNW,723484101,PINNACLE WEST CAPITAL CORP,11243.712,307.143,3523.62,764622,3.582628696,-1.852584287,-6.145666224,2.731686831,8.716689087
3,1075,20081231,2008,PNW,723484101,PINNACLE WEST CAPITAL CORP,11620.093,242.125,3367.076,764622,-4.44270381,3.347479907,-21.16864132,2.083675234,7.190957377
4,1075,20091231,2009,PNW,723484101,PINNACLE WEST CAPITAL CORP,11808.155,68.33,3297.101,764622,-2.078212669,1.618420782,-71.77903975,0.578667878,2.072426656
5,1075,20101231,2010,PNW,723484101,PINNACLE WEST CAPITAL CORP,12362.703,350.053,3263.645,764622,-1.014709589,4.696313692,412.2976731,2.831524789,10.72582956
6,1075,20111231,2011,PNW,723484101,PINNACLE WEST CAPITAL CORP,13111.018,339.473,3241.379,764622,-0.68224332,6.053004751,-3.022399465,2.589219235,10.47310419
7,1075,20121231,2012,PNW,723484101,PINNACLE WEST CAPITAL CORP,13379.615,381.542,3301.804,764622,1.86417571,2.048635735,12.39244358,2.851666509,11.55556175
8,1075,20131231,2013,PNW,723484101,PINNACLE WEST CAPITAL CORP,13508.686,406.074,3454.628,764622,4.628500056,0.964683961,6.429698434,3.006021459,11.75449281
9,1075,20141231,2014,PNW,723484101,PINNACLE WEST CAPITAL CORP,14313.532,397.595,3491.632,764622,1.071142826,5.957988808,-2.088043066,2.777756042,11.38708203
10,1075,20151231,2015,PNW,723484101,PINNACLE WEST CAPITAL CORP,15028.258,437.257,3495.443,764622,0.109146668,4.993358732,9.975477559,2.909565433,12.50934431
11,1075,20161231,2016,PNW,723484101,PINNACLE WEST CAPITAL CORP,16004.253,442.034,3498.682,764622,0.092663505,6.494398752,1.092492516,2.761978332,12.63430057
12,1075,20171231,2017,PNW,723484101,PINNACLE WEST CAPITAL CORP,17019.082,488.456,3565.296,764622,1.903974125,6.340995734,10.50190709,2.870049043,13.70029305
13,1075,20181231,2018,PNW,723484101,PINNACLE WEST CAPITAL CORP,17664.202,511.047,3691.247,764622,3.53269406,3.790568728,4.624981575,2.893122486,13.84483347
14,1075,20191231,2019,PNW,723484101,PINNACLE WEST CAPITAL CORP,18479.247,538.32,3471.209,764622,-5.961074943,4.614105975,5.336691146,2.913105713,15.5081414
419,8455,20051231,2005,PPL,69351T106,PPL CORP,17926,680,6219,922224,0,0,0,3.793372755,10.9342338
420,8455,20061231,2006,PPL,69351T106,PPL CORP,19747,879,6899,922224,10.9342338,10.1584291,29.26470588,4.45130906,12.74097695
421,8455,20071231,2007,PPL,69351T106,PPL CORP,19972,1306,6498,922224,-5.812436585,1.139413582,48.57792947,6.539154817,20.09849184
422,8455,20081231,2008,PPL,69351T106,PPL CORP,21405,948,8044,922224,23.79193598,7.175045063,-27.41194487,4.428871759,11.7851815
423,8455,20091231,2009,PPL,69351T106,PPL CORP,22165,425,7556,922224,-6.066633516,3.550572296,-55.16877637,1.917437401,5.624669137
424,8455,20101231,2010,PPL,69351T106,PPL CORP,32837,938,8521,922224,12.77130757,48.14798105,120.7058824,2.856533788,11.00809764
425,8455,20111231,2011,PPL,69351T106,PPL CORP,42648,1495,12737,922224,49.47776083,29.87788166,59.38166311,3.50543988,11.7374578
426,8455,20121231,2012,PPL,69351T106,PPL CORP,43634,1526,12189,922224,-4.302426003,2.311948978,2.073578595,3.497272769,12.51948478
427,8455,20131231,2013,PPL,69351T106,PPL CORP,46259,1130,11905,922224,-2.329969645,6.015950864,-25.95019659,2.442767894,9.491810164
428,8455,20141231,2014,PPL,69351T106,PPL CORP,48864,1737,11564,922224,-2.864342713,5.631336605,53.71681416,3.554764244,15.02075406
429,8455,20151231,2015,PPL,69351T106,PPL CORP,39301,682,7669,922224,-33.68211691,-19.57064506,-60.73690271,1.735324801,8.892945625
430,8455,20161231,2016,PPL,69351T106,PPL CORP,38315,1902,7517,922224,-1.982005477,-2.508842014,178.8856305,4.964113272,25.30264733
431,8455,20171231,2017,PPL,69351T106,PPL CORP,41479,1128,7447,922224,-0.931222562,8.257862456,-40.69400631,2.719448396,15.14703908
432,8455,20181231,2018,PPL,69351T106,PPL CORP,43396,1827,7785,922224,4.538740432,4.621615757,61.96808511,4.210065444,23.46820809
433,8455,20191231,2019,PPL,69351T106,PPL CORP,45680,1746,7769,922224,-0.205523443,5.263157895,-4.433497537,3.822241681,22.47393487
746,170841,20101231,2010,PSX,718546104,PHILLIPS 66,44955,735,132872,1534701,0,0,0,1.634968302,0.553163947
747,170841,20111231,2011,PSX,718546104,PHILLIPS 66,43211,4775,182133,1534701,37.07402613,-3.879434991,549.6598639,11.05042697,2.621710508
748,170841,20121231,2012,PSX,718546104,PHILLIPS 66,48073,4124,166089,1534701,-8.808947308,11.2517646,-13.63350785,8.578620015,2.483006099
749,170841,20131231,2013,PSX,718546104,PHILLIPS 66,49798,3726,157730,1534701,-5.032843837,3.588292805,-9.650824442,7.482228202,2.362264629
750,170841,20141231,2014,PSX,718546104,PHILLIPS 66,48741,4762,146514,1534701,-7.110885691,-2.122575204,27.80461621,9.770008822,3.250201346
751,170841,20151231,2015,PSX,718546104,PHILLIPS 66,48580,4227,85195,1534701,-41.85197319,-0.330317392,-11.2347753,8.701111569,4.961558777
752,170841,20161231,2016,PSX,718546104,PHILLIPS 66,51653,1555,70898,1534701,-16.78150126,6.325648415,-63.21268039,3.010473738,2.193291771
753,170841,20171231,2017,PSX,718546104,PHILLIPS 66,54371,5106,89300,1534701,25.95559818,5.262037055,228.3601286,9.391035662,5.717805151
754,170841,20181231,2018,PSX,718546104,PHILLIPS 66,54302,5595,111461,1534701,24.81634938,-0.126905887,9.576968273,10.3034879,5.019692987
755,170841,20191231,2019,PSX,718546104,PHILLIPS 66,58720,3076,107293,1534701,-3.739424552,8.135980259,-45.02234138,5.238419619,2.866915829
591,14359,20051231,2005,PXD,723787107,PIONEER NATURAL RESOURCES CO,7329.234,534.568,2215.677,1038357,0,0,0,7.293640782,24.12662134
592,14359,20061231,2006,PXD,723787107,PIONEER NATURAL RESOURCES CO,7355.399,739.731,1582.049,1038357,-28.59748962,0.356995015,38.37921462,10.05697991,46.75778057
593,14359,20071231,2007,PXD,723787107,PIONEER NATURAL RESOURCES CO,8616.981,372.728,1740.851,1038357,10.03774219,17.15178198,-49.61303501,4.32550565,21.41067788
594,14359,20081231,2008,PXD,723787107,PIONEER NATURAL RESOURCES CO,9163.178,220.063,2277.35,1038357,30.81820328,6.338612096,-40.95882252,2.401601279,9.66311722
595,14359,20091231,2009,PXD,723787107,PIONEER NATURAL RESOURCES CO,8867.265,-52.106,1609.984,1038357,-29.30449865,-3.229370858,-123.677765,-0.587622001,-3.236429679
596,14359,20101231,2010,PXD,723787107,PIONEER NATURAL RESOURCES CO,9679.102,605.208,1803.257,1038357,12.00465346,9.155438571,-1261.493878,6.252728817,33.5619382
597,14359,20111231,2011,PXD,723787107,PIONEER NATURAL RESOURCES CO,11524.161,826.793,2294.063,1038357,27.21775099,19.06229524,36.61303221,7.17443118,36.04055338
598,14359,20121231,2012,PXD,723787107,PIONEER NATURAL RESOURCES CO,13069.03,191.416,2811.66,1038357,22.56245796,13.40547915,-76.8483768,1.464653459,6.807935526
599,14359,20131231,2013,PXD,723787107,PIONEER NATURAL RESOURCES CO,12292.788,-838.414,3489.518,1038357,24.10881828,-5.93955328,-538.0062273,-6.820373051,-24.02664207
600,14359,20141231,2014,PXD,723787107,PIONEER NATURAL RESOURCES CO,14926,930,4325,1038357,23.94261901,21.42078754,-210.9237203,6.230738309,21.50289017
601,14359,20151231,2015,PXD,723787107,PIONEER NATURAL RESOURCES CO,15154,-273,3142,1038357,-27.35260116,1.527535843,-129.3548387,-1.801504553,-8.688733291
602,14359,20161231,2016,PXD,723787107,PIONEER NATURAL RESOURCES CO,16459,-556,3951,1038357,25.74793125,8.6115877,103.6630037,-3.378091014,-14.07238674
603,14359,20171231,2017,PXD,723787107,PIONEER NATURAL RESOURCES CO,17003,833,5294,1038357,33.99139458,3.305182575,-249.8201439,4.899135447,15.73479411
604,14359,20181231,2018,PXD,723787107,PIONEER NATURAL RESOURCES CO,17903,978,9379,1038357,77.16282584,5.293183556,17.40696279,5.462771603,10.42755091
605,14359,20191231,2019,PXD,723787107,PIONEER NATURAL RESOURCES CO,19067,756,9671,1038357,3.113338309,6.501703625,-22.6993865,3.964965647,7.8171854
481,9465,20051231,2005,SLB,806857108,SCHLUMBERGER LTD,18077.492,2206.967,14309.182,87347,0,0,0,12.20836939,15.42343231
482,9465,20061231,2006,SLB,806857108,SCHLUMBERGER LTD,22832.138,3709.851,19230.478,87347,34.39257394,26.30146925,68.09725746,16.24837324,19.29151735
483,9465,20071231,2007,SLB,806857108,SCHLUMBERGER LTD,27853.372,5176.516,23276.542,87347,21.03985143,21.99195713,39.53433709,18.58488085,22.23919687
484,9465,20081231,2008,SLB,806857108,SCHLUMBERGER LTD,31990.725,5434.801,27162.933,87347,16.69659952,14.85404712,4.989552819,16.98867719,20.00815229
485,9465,20091231,2009,SLB,806857108,SCHLUMBERGER LTD,33465,3134,22702,87347,-16.42286936,4.608445104,-42.33459514,9.365008218,13.80495111
486,9465,20101231,2010,SLB,806857108,SCHLUMBERGER LTD,51767,4267,27447,87347,20.90124218,54.6899746,36.15188258,8.24270288,15.54632565
487,9465,20111231,2011,SLB,806857108,SCHLUMBERGER LTD,55201,4997,39540,87347,44.05946005,6.633569649,17.10803843,9.05237224,12.6378351
488,9465,20121231,2012,SLB,806857108,SCHLUMBERGER LTD,61547,5490,42149,87347,6.598381386,11.49616855,9.865919552,8.920012348,13.02522005
489,9465,20131231,2013,SLB,806857108,SCHLUMBERGER LTD,67100,6732,45266,87347,7.395193243,9.022373146,22.62295082,10.03278689,14.87208943
490,9465,20141231,2014,SLB,806857108,SCHLUMBERGER LTD,66904,5438,48580,87347,7.321168206,-0.292101341,-19.22162805,8.128064092,11.19390696
491,9465,20151231,2015,SLB,806857108,SCHLUMBERGER LTD,68005,2072,35475,87347,-26.97612186,1.645641516,-61.89775653,3.046834792,5.840732911
492,9465,20161231,2016,SLB,806857108,SCHLUMBERGER LTD,77956,-1687,27810,87347,-21.60676533,14.63274759,-181.4189189,-2.164041254,-6.066163251
493,9465,20171231,2017,SLB,806857108,SCHLUMBERGER LTD,71987,-1505,30440,87347,9.457029845,-7.65688337,-10.78838174,-2.090655257,-4.944152431
494,9465,20181231,2018,SLB,806857108,SCHLUMBERGER LTD,70507,2138,32815,87347,7.802233903,-2.055926765,-242.0598007,3.032323032,6.515313119
495,9465,20191231,2019,SLB,806857108,SCHLUMBERGER LTD,56312,-10137,32917,87347,0.31083346,-20.13275278,-574.1347053,-18.00149169,-30.79563751
512,9850,20051231,2005,SO,842587107,SOUTHERN CO,39877,1621,13554,92122,0,0,0,4.064999875,11.95956913
513,9850,20061231,2006,SO,842587107,SOUTHERN CO,42858,1607,14356,92122,5.917072451,7.475487123,-0.863664405,3.749591675,11.19392588
514,9850,20071231,2007,SO,842587107,SOUTHERN CO,45789,1782,15353,92122,6.944831429,6.838863223,10.88985688,3.891764398,11.60685208
515,9850,20081231,2008,SO,842587107,SOUTHERN CO,48347,1807,17127,92122,11.554745,5.586494573,1.40291807,3.737563861,10.55059263
516,9850,20091231,2009,SO,842587107,SOUTHERN CO,52046,1708,15743,92122,-8.080808081,7.650940079,-5.478693968,3.281712331,10.84926634
517,9850,20101231,2010,SO,842587107,SOUTHERN CO,55032,2040,17456,92122,10.88102649,5.737232448,19.43793911,3.706934147,11.68652612
518,9850,20111231,2011,SO,842587107,SOUTHERN CO,59267,2268,17657,92122,1.151466544,7.695522605,11.17647059,3.826750131,12.84476412
519,9850,20121231,2012,SO,842587107,SOUTHERN CO,63149,2415,16537,92122,-6.343093391,6.550019404,6.481481481,3.824288587,14.60361613
520,9850,20131231,2013,SO,842587107,SOUTHERN CO,64546,1710,17087,92122,3.32587531,2.212228222,-29.19254658,2.649273386,10.00760812
521,9850,20141231,2014,SO,842587107,SOUTHERN CO,70923,2031,18467,92122,8.076315327,9.879775664,18.77192982,2.86366905,10.99799643
522,9850,20151231,2015,SO,842587107,SOUTHERN CO,78318,2421,17489,92122,-5.295933286,10.4268009,19.20236337,3.091243392,13.84298702
523,9850,20161231,2016,SO,842587107,SOUTHERN CO,109697,2493,19896,92122,13.7629367,40.06614061,2.973977695,2.272623682,12.53015682
524,9850,20171231,2017,SO,842587107,SOUTHERN CO,111005,880,23031,92122,15.75693607,1.192375361,-64.70116326,0.792757083,3.820936998
525,9850,20181231,2018,SO,842587107,SOUTHERN CO,116914,2242,23495,92122,2.014675872,5.32318364,154.7727273,1.91764887,9.542455842
526,9850,20191231,2019,SO,842587107,SOUTHERN CO,118700,4754,21419,92122,-8.835922537,1.527618591,112.0428189,4.00505476,22.19524721
404,8272,20051231,2005,SRE,816851109,SEMPRA ENERGY,29213,930,11737,1032208,0,0,0,3.183514189,7.92366022
405,8272,20061231,2006,SRE,816851109,SEMPRA ENERGY,28949,1416,11761,1032208,0.204481554,-0.903707254,52.25806452,4.891360669,12.03979253
406,8272,20071231,2007,SRE,816851109,SEMPRA ENERGY,30091,1109,11438,1032208,-2.746365105,3.944868562,-21.68079096,3.685487355,9.695751005
407,8272,20081231,2008,SRE,816851109,SEMPRA ENERGY,26400,1123,10758,1032208,-5.945095296,-12.26612608,1.262398557,4.253787879,10.43874326
408,8272,20091231,2009,SRE,816851109,SEMPRA ENERGY,28512,1129,8106,1032208,-24.6514222,8,0.53428317,3.959736251,13.9279546
409,8272,20101231,2010,SRE,816851109,SEMPRA ENERGY,30283,749,9003,1032208,11.06587713,6.211419753,-33.65810452,2.473334874,8.319449073
410,8272,20111231,2011,SRE,816851109,SEMPRA ENERGY,33356,1365,10036,1032208,11.47395313,10.14760757,82.24299065,4.092217292,13.60103627
411,8272,20121231,2012,SRE,816851109,SEMPRA ENERGY,36499,865,9647,1032208,-3.876046234,9.422592637,-36.63003663,2.369927943,8.966518089
412,8272,20131231,2013,SRE,816851109,SEMPRA ENERGY,37244,1009,10557,1032208,9.432984347,2.041151812,16.64739884,2.709161207,9.557639481
413,8272,20141231,2014,SRE,816851109,SEMPRA ENERGY,39732,1162,11035,1032208,4.527801459,6.680270648,15.16352825,2.924594785,10.5301314
414,8272,20151231,2015,SRE,816851109,SEMPRA ENERGY,41150,1350,10231,1032208,-7.285908473,3.568911708,16.17900172,3.280680437,13.19519109
415,8272,20161231,2016,SRE,816851109,SEMPRA ENERGY,47786,1371,10183,1032208,-0.46916235,16.12636695,1.555555556,2.869041142,13.46361583
416,8272,20171231,2017,SRE,816851109,SEMPRA ENERGY,50454,257,11207,1032208,10.05597565,5.583225212,-81.25455872,0.509374876,2.293209601
417,8272,20181231,2018,SRE,816851109,SEMPRA ENERGY,60638,1050,11687,1032208,4.283037387,20.18472272,308.5603113,1.731587453,8.984341576
418,8272,20191231,2019,SRE,816851109,SEMPRA ENERGY,65665,2198,10829,1032208,-7.341490545,8.290181075,109.3333333,3.347293079,20.29734971
622,15247,20051231,2005,VLO,91913Y100,VALERO ENERGY CORP,32728,3590,81362,1035002,0,0,0,10.96920068,4.412379243
623,15247,20061231,2006,VLO,91913Y100,VALERO ENERGY CORP,37753,5463,91051,1035002,11.90850766,15.35382547,52.17270195,14.47037322,5.999934103
624,15247,20071231,2007,VLO,91913Y100,VALERO ENERGY CORP,42722,5234,94526,1035002,3.816542377,13.16186793,-4.191835988,12.2512991,5.537100903
625,15247,20081231,2008,VLO,91913Y100,VALERO ENERGY CORP,34417,-1131,118298,1035002,25.14863635,-19.43963298,-121.6087123,-3.28616672,-0.956060119
626,15247,20091231,2009,VLO,91913Y100,VALERO ENERGY CORP,35629,-1982,67271,1035002,-43.13428798,3.52151553,75.24314766,-5.562884167,-2.946291864
627,15247,20101231,2010,VLO,91913Y100,VALERO ENERGY CORP,37621,324,81342,1035002,20.91688841,5.590951191,-116.3471241,0.861221126,0.398318212
628,15247,20111231,2011,VLO,91913Y100,VALERO ENERGY CORP,42783,2090,125095,1035002,53.78894052,13.72106005,545.0617284,4.885117921,1.670730245
629,15247,20121231,2012,VLO,91913Y100,VALERO ENERGY CORP,44477,2083,138286,1035002,10.54478596,3.95951663,-0.33492823,4.683319468,1.506298541
630,15247,20131231,2013,VLO,91913Y100,VALERO ENERGY CORP,47260,2720,138074,1035002,-0.153305468,6.257166625,30.58089294,5.755395683,1.969958138
631,15247,20141231,2014,VLO,91913Y100,VALERO ENERGY CORP,45550,3630,130844,1035002,-5.236322552,-3.618281845,33.45588235,7.969264544,2.774296108
632,15247,20151231,2015,VLO,91913Y100,VALERO ENERGY CORP,44343,3990,81824,1035002,-37.4644615,-2.649835346,9.917355372,8.998038022,4.876319906
633,15247,20161231,2016,VLO,91913Y100,VALERO ENERGY CORP,46173,2289,70166,1035002,-14.2476535,4.126919694,-42.63157895,4.957442661,3.262263774
634,15247,20171231,2017,VLO,91913Y100,VALERO ENERGY CORP,50158,4065,88407,1035002,25.99692159,8.630584974,77.58846658,8.104390127,4.59805219
635,15247,20181231,2018,VLO,91913Y100,VALERO ENERGY CORP,50155,3122,111407,1035002,26.01603945,-0.0059811,-23.19803198,6.224703419,2.802337376
636,15247,20191231,2019,VLO,91913Y100,VALERO ENERGY CORP,53864,2422,102729,1035002,-7.789456677,7.395075267,-22.42152466,4.496509728,2.357659473
560,11550,20051231,2005,WEC,92939U106,WEC ENERGY GROUP INC,10462,308.7,3815.5,783325,0,0,0,2.950678647,8.090682741
561,11550,20061231,2006,WEC,92939U106,WEC ENERGY GROUP INC,11130.2,316.4,3996.4,783325,4.741187262,6.386924106,2.494331066,2.842716214,7.917125413
562,11550,20071231,2007,WEC,92939U106,WEC ENERGY GROUP INC,11720.3,335.6,4237.8,783325,6.040436393,5.301791522,6.068268015,2.863407933,7.91920336
563,11550,20081231,2008,WEC,92939U106,WEC ENERGY GROUP INC,12617.8,359.1,4431,783325,4.558969277,7.657653814,7.00238379,2.845979489,8.104265403
564,11550,20091231,2009,WEC,92939U106,WEC ENERGY GROUP INC,12697.9,382.4,4127.9,783325,-6.840442338,0.63481748,6.488443331,3.01152159,9.263790305
565,11550,20101231,2010,WEC,92939U106,WEC ENERGY GROUP INC,13059.8,456.5,4202.5,783325,1.807214322,2.850077572,19.37761506,3.495459349,10.8625818
566,11550,20111231,2011,WEC,92939U106,WEC ENERGY GROUP INC,13862.1,526.2,4486.4,783325,6.755502677,6.143279376,15.26834611,3.795961651,11.72878031
567,11550,20121231,2012,WEC,92939U106,WEC ENERGY GROUP INC,14285,546.3,4246.4,783325,-5.349500713,3.050764314,3.819840365,3.824291215,12.86501507
568,11550,20131231,2013,WEC,92939U106,WEC ENERGY GROUP INC,14769.4,577.4,4519,783325,6.419555388,3.390969548,5.69284276,3.909434371,12.77716309
569,11550,20141231,2014,WEC,92939U106,WEC ENERGY GROUP INC,15163.4,588.3,4997.1,783325,10.57977429,2.667677766,1.887772775,3.879736735,11.77282824
570,11550,20151231,2015,WEC,92939U106,WEC ENERGY GROUP INC,29355.2,640.3,5926.1,783325,18.59078265,93.59246607,8.839027707,2.181214913,10.80474511
571,11550,20161231,2016,WEC,92939U106,WEC ENERGY GROUP INC,30123.2,940.2,7472.3,783325,26.09135857,2.616231536,46.83741996,3.121182345,12.58247126
572,11550,20171231,2017,WEC,92939U106,WEC ENERGY GROUP INC,31590.5,1204.9,7648.5,783325,2.35804237,4.870996441,28.15358434,3.814121334,15.7534157
573,11550,20181231,2018,WEC,92939U106,WEC ENERGY GROUP INC,33475.8,1060.5,7679.5,783325,0.40530823,5.967933398,-11.98439705,3.167960138,13.80949281
574,11550,20191231,2019,WEC,92939U106,WEC ENERGY GROUP INC,34951.8,1135.2,7523.1,783325,-2.036590924,4.40915527,7.043847242,3.247901396,15.08952427
544,11506,20051231,2005,WMB,969457100,WILLIAMS COS INC,29442.6,313.6,12583.6,107263,0,0,0,1.065123325,2.492132617
545,11506,20061231,2006,WMB,969457100,WILLIAMS COS INC,25402.4,308.5,11812.9,107263,-6.124638418,-13.72229355,-1.62627551,1.214452178,2.611551778
546,11506,20071231,2007,WMB,969457100,WILLIAMS COS INC,25061,990,10558,107263,-10.62313234,-1.343967499,220.9076175,3.950361119,9.376775905
