,Year,CompanyName,Country,Industry(Exiobase),EnvironmentalIntensity(Sales),Env_intensity,industry_avg,Industry_indicator,Environmental_Growth,Ind_Yearavg
5992,2011, CATHAY PACIFIC AIRWAYS LTD , Hong Kong , Air transport (62) ,-0.2231,-0.2231,-0.195515385,-1,-6.181665265,-0.203784615
5993,2011, DELTA AIR LINES INC , United States , Air transport (62) ,-0.3040,-0.304,-0.195515385,-1,-8.40614643,-0.203784615
5994,2011, DEUTSCHE LUFTHANSA AG , Germany , Air transport (62) ,-0.1313,-0.1313,-0.195515385,1,11.93520887,-0.203784615
5995,2011, DEUTSCHE POST AG , Germany , Air transport (62) ,-0.0156,-0.0156,-0.195515385,1,6.12244898,-0.203784615
5996,2011, GOL LINHAS AEREAS INTELIGENTES S.A. , Brazil , Air transport (62) ,-0.2916,-0.2916,-0.195515385,-1,3.661571276,-0.203784615
5997,2011, KOEBENHAVNS LUFTHAVNE AS , Denmark , Air transport (62) ,0.0465,0.0465,-0.195515385,1,9.929078014,-0.203784615
5998,2011, KOREAN AIR LINES COMPANY LIMITED , South Korea , Air transport (62) ,-0.1842,-0.1842,-0.195515385,1,0.163132137,-0.203784615
5999,2011, SAS AB , Sweden , Air transport (62) ,-0.1224,-0.1224,-0.195515385,1,7.841409692,-0.203784615
6000,2011, SINGAPORE AIRLINES LIMITED , Singapore , Air transport (62) ,-0.3683,-0.3683,-0.195515385,-1,-6.546561786,-0.203784615
6001,2011, UNITED CONTINENTAL HOLDINGS INCORPORATED , United States , Air transport (62) ,-0.2818,-0.2818,-0.195515385,-1,-36.30198915,-0.203784615
6002,2010, AIR LIQUIDE , France , Chemicals nec ,-0.3364,-0.3364,-0.141814768,-1,,-0.126122581
6003,2010," AIR PRODUCTS AND CHEMICALS, INC. ", United States , Chemicals nec ,-1.0176,-1.0176,-0.141814768,-1,,-0.126122581
6004,2010, AKZO NOBEL N.V. , Netherlands , Chemicals nec ,-0.0844,-0.0844,-0.141814768,1,,-0.126122581
6005,2010, ALBEMARLE CORPORATION , United States , Chemicals nec ,-0.1063,-0.1063,-0.141814768,1,,-0.126122581
6006,2010, CLARIANT AG , Switzerland , Chemicals nec ,-0.0601,-0.0601,-0.141814768,1,,-0.126122581
6007,2010, CORBION NV , Netherlands , Chemicals nec ,-0.0322,-0.0322,-0.141814768,1,,-0.126122581
6008,2010, CRODA INTERNATIONAL PLC , United Kingdom , Chemicals nec ,-0.0224,-0.0224,-0.141814768,1,,-0.126122581
6009,2010, DIC CORPORATION , Japan , Chemicals nec ,-0.0285,-0.0285,-0.141814768,1,,-0.126122581
6010,2010, GIVAUDAN SA , Switzerland , Chemicals nec ,-0.0164,-0.0164,-0.141814768,1,,-0.126122581
6011,2010, HINDUSTAN UNILEVER LIMITED , India , Chemicals nec ,-0.0344,-0.0344,-0.141814768,1,,-0.126122581
6012,2010, HITACHI CHEMICAL CO LTD , Japan , Chemicals nec ,0.2689,0.2689,-0.141814768,1,,-0.126122581
6013,2010, JOHNSON MATTHEY PUBLIC LIMITED COMPANY , United Kingdom , Chemicals nec ,-0.0090,-0.009,-0.141814768,1,,-0.126122581
6014,2010, JSR CORPORATION , Japan , Chemicals nec ,-0.0759,-0.0759,-0.141814768,1,,-0.126122581
6015,2010, KAO CORP , Japan , Chemicals nec ,-0.0218,-0.0218,-0.141814768,1,,-0.126122581
6016,2010, KIMBERLY-CLARK CORPORATION , United States , Chemicals nec ,-0.1148,-0.1148,-0.141814768,1,,-0.126122581
6017,2010, KIMBERLY-CLARK DE MEXICO S.A.B. DE C.V. , Mexico , Chemicals nec ,-0.1653,-0.1653,-0.141814768,-1,,-0.126122581
6018,2010, KONINKLIJKE DSM N.V. , Netherlands , Chemicals nec ,-0.1321,-0.1321,-0.141814768,1,,-0.126122581
6019,2010, LINDE PLC , United Kingdom , Chemicals nec ,-0.4675,-0.4675,-0.141814768,-1,,-0.126122581
6020,2010, NIPPON KAYAKU CO LTD , Japan , Chemicals nec ,-0.0148,-0.0148,-0.141814768,1,,-0.126122581
6021,2010, NIPPON SHOKUBAI COMPANY LIMITED , Japan , Chemicals nec ,-0.1047,-0.1047,-0.141814768,1,,-0.126122581
6022,2010, NOVOZYMES A/S , Denmark , Chemicals nec ,-0.0675,-0.0675,-0.141814768,1,,-0.126122581
6023,2010," PPG INDUSTRIES, INC. ", United States , Chemicals nec ,-0.1993,-0.1993,-0.141814768,-1,,-0.126122581
6024,2010, SANYO CHEMICAL INDUSTRIES LIMITED , Japan , Chemicals nec ,-0.0675,-0.0675,-0.141814768,1,,-0.126122581
6025,2010, SHIN-ETSU CHEMICAL CO LIMITED , Japan , Chemicals nec ,-0.1023,-0.1023,-0.141814768,1,,-0.126122581
6026,2010, TAIYO NIPPON SANSO CORPORATION , Japan , Chemicals nec ,-0.1454,-0.1454,-0.141814768,-1,,-0.126122581
6027,2010, TOKUYAMA CORPORATION , Japan , Chemicals nec ,-0.5414,-0.5414,-0.141814768,-1,,-0.126122581
6028,2010, UMICORE SA , Belgium , Chemicals nec ,-0.0124,-0.0124,-0.141814768,1,,-0.126122581
6029,2010, UNILEVER PLC , United Kingdom , Chemicals nec ,-0.0194,-0.0194,-0.141814768,1,,-0.126122581
6030,2010, VICTREX PLC , United Kingdom , Chemicals nec ,-0.0285,-0.0285,-0.141814768,1,,-0.126122581
6031,2010, W. R. GRACE & CO , United States , Chemicals nec ,-0.0907,-0.0907,-0.141814768,1,,-0.126122581
6032,2010, WACKER CHEMIE AG , Germany , Chemicals nec ,-0.0597,-0.0597,-0.141814768,1,,-0.126122581
6033,2010, AISIN SEIKI CO LTD , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0125,-0.0125,-0.035553125,1,,-0.01245
6034,2010, CONTINENTAL AG , Germany , Manufacture of machinery and equipment n.e.c. (29) ,-0.0243,-0.0243,-0.035553125,1,,-0.01245
6035,2010, DENSO CORPORATION , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0115,-0.0115,-0.035553125,1,,-0.01245
6036,2010, DOOSAN HEAVY INDUSTRIES CONSTRUCTION CO LTD , South Korea , Manufacture of machinery and equipment n.e.c. (29) ,-0.0044,-0.0044,-0.035553125,1,,-0.01245
6037,2010, ELRINGKLINGER AG , Germany , Manufacture of machinery and equipment n.e.c. (29) ,-0.0172,-0.0172,-0.035553125,1,,-0.01245
6038,2010, FAURECIA SE , France , Manufacture of machinery and equipment n.e.c. (29) ,-0.0102,-0.0102,-0.035553125,1,,-0.01245
6039,2010, FURUKAWA BATTERY COMPANY LIMITED (THE) , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0249,-0.0249,-0.035553125,1,,-0.01245
6040,2010, HALLA HOLDINGS CORP , South Korea , Manufacture of machinery and equipment n.e.c. (29) ,-0.0121,-0.0121,-0.035553125,1,,-0.01245
6041,2010, HYUNDAI MOBIS , South Korea , Manufacture of machinery and equipment n.e.c. (29) ,-0.0043,-0.0043,-0.035553125,1,,-0.01245
6042,2010, KUBOTA CORPORATION , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0131,-0.0131,-0.035553125,1,,-0.01245
6043,2010, LEONI AG , Germany , Manufacture of machinery and equipment n.e.c. (29) ,-0.0126,-0.0126,-0.035553125,1,,-0.01245
6044,2010, MITSUBISHI ELECTRIC CORPORATION , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0109,-0.0109,-0.035553125,1,,-0.01245
6045,2010, NGK SPARK PLUG CO LTD , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0184,-0.0184,-0.035553125,1,,-0.01245
6046,2010, NHK SPRING CO LTD , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0148,-0.0148,-0.035553125,1,,-0.01245
6047,2010, NISSIN ELECTRIC CO LTD , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0121,-0.0121,-0.035553125,1,,-0.01245
6048,2010, NOK CORPORATION , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0224,-0.0224,-0.035553125,1,,-0.01245
6049,2010, SIEMENS GAMESA RENEWABLE ENERGY SA , Spain , Manufacture of machinery and equipment n.e.c. (29) ,-0.0056,-0.0056,-0.035553125,1,,-0.01245
6050,2010," STANLEY ELECTRIC CO, LTD. ", Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0068,-0.0068,-0.035553125,1,,-0.01245
6051,2010, SUMITOMO ELECTRIC INDUSTRIES LIMITED , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0150,-0.015,-0.035553125,1,,-0.01245
6052,2010, TOYODA GOSEI CO LTD , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0077,-0.0077,-0.035553125,1,,-0.01245
6053,2010, TOYOTA BOSHOKU CORPORATION , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0071,-0.0071,-0.035553125,1,,-0.01245
6054,2010, TOYOTA INDUSTRIES CORPORATION , Japan , Manufacture of machinery and equipment n.e.c. (29) ,0.0002,0.0002,-0.035553125,1,,-0.01245
6055,2010, VALEO SA , France , Manufacture of machinery and equipment n.e.c. (29) ,-0.0139,-0.0139,-0.035553125,1,,-0.01245
6056,2010, VISTEON CORPORATION , United States , Manufacture of machinery and equipment n.e.c. (29) ,-0.0172,-0.0172,-0.035553125,1,,-0.01245
6057,2011, AISIN SEIKI CO LTD , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0138,-0.0138,-0.035553125,1,10.4,-0.015753846
6058,2011, CONTINENTAL AG , Germany , Manufacture of machinery and equipment n.e.c. (29) ,-0.0236,-0.0236,-0.035553125,1,-2.880658436,-0.015753846
6059,2011, DENSO CORPORATION , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0105,-0.0105,-0.035553125,1,-8.695652174,-0.015753846
6060,2011, DOOSAN HEAVY INDUSTRIES CONSTRUCTION CO LTD , South Korea , Manufacture of machinery and equipment n.e.c. (29) ,-0.0131,-0.0131,-0.035553125,1,197.7272727,-0.015753846
6061,2011, ELRINGKLINGER AG , Germany , Manufacture of machinery and equipment n.e.c. (29) ,-0.0157,-0.0157,-0.035553125,1,-8.720930233,-0.015753846
6062,2011, FAURECIA SE , France , Manufacture of machinery and equipment n.e.c. (29) ,-0.0095,-0.0095,-0.035553125,1,-6.862745098,-0.015753846
6063,2011, FURUKAWA BATTERY COMPANY LIMITED (THE) , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0216,-0.0216,-0.035553125,1,-13.25301205,-0.015753846
6064,2011, GENTEX CORPORATION , United States , Manufacture of machinery and equipment n.e.c. (29) ,-0.0162,-0.0162,-0.035553125,1,,-0.015753846
6065,2011, HALLA HOLDINGS CORP , South Korea , Manufacture of machinery and equipment n.e.c. (29) ,-0.0111,-0.0111,-0.035553125,1,-8.26446281,-0.015753846
6066,2011, HYUNDAI MOBIS , South Korea , Manufacture of machinery and equipment n.e.c. (29) ,-0.0039,-0.0039,-0.035553125,1,-9.302325581,-0.015753846
6067,2011, KOITO MANUFACTURING CO LTD , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0244,-0.0244,-0.035553125,1,,-0.015753846
6068,2011, KUBOTA CORPORATION , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0114,-0.0114,-0.035553125,1,-12.97709924,-0.015753846
6069,2011, LEONI AG , Germany , Manufacture of machinery and equipment n.e.c. (29) ,-0.0113,-0.0113,-0.035553125,1,-10.31746032,-0.015753846
6070,2011, MITSUBISHI ELECTRIC CORPORATION , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0101,-0.0101,-0.035553125,1,-7.339449541,-0.015753846
6071,2011, MUSASHI SEIMITSU INDUSTRY CO LTD , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0363,-0.0363,-0.035553125,-1,,-0.015753846
6072,2011, NGK SPARK PLUG CO LTD , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0172,-0.0172,-0.035553125,1,-6.52173913,-0.015753846
6073,2011, NHK SPRING CO LTD , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0131,-0.0131,-0.035553125,1,-11.48648649,-0.015753846
6074,2011, NISSIN ELECTRIC CO LTD , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0242,-0.0242,-0.035553125,1,100,-0.015753846
6075,2011, NOK CORPORATION , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0203,-0.0203,-0.035553125,1,-9.375,-0.015753846
6076,2011, SIEMENS GAMESA RENEWABLE ENERGY SA , Spain , Manufacture of machinery and equipment n.e.c. (29) ,-0.0058,-0.0058,-0.035553125,1,3.571428571,-0.015753846
6077,2011," STANLEY ELECTRIC CO, LTD. ", Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0346,-0.0346,-0.035553125,1,408.8235294,-0.015753846
6078,2011, SUMITOMO ELECTRIC INDUSTRIES LIMITED , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0145,-0.0145,-0.035553125,1,-3.333333333,-0.015753846
6079,2011, TOYOTA BOSHOKU CORPORATION , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0065,-0.0065,-0.035553125,1,-8.450704225,-0.015753846
6080,2011, TOYOTA INDUSTRIES CORPORATION , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0107,-0.0107,-0.035553125,1,-5450,-0.015753846
6081,2011, VALEO SA , France , Manufacture of machinery and equipment n.e.c. (29) ,-0.0141,-0.0141,-0.035553125,1,1.438848921,-0.015753846
6082,2011, VISTEON CORPORATION , United States , Manufacture of machinery and equipment n.e.c. (29) ,-0.0161,-0.0161,-0.035553125,1,-6.395348837,-0.015753846
6083,2012, AISIN SEIKI CO LTD , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0152,-0.0152,-0.035553125,1,10.14492754,-0.016340741
6084,2012, CONTINENTAL AG , Germany , Manufacture of machinery and equipment n.e.c. (29) ,-0.0182,-0.0182,-0.035553125,1,-22.88135593,-0.016340741
6085,2012, DENSO CORPORATION , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0113,-0.0113,-0.035553125,1,7.619047619,-0.016340741
6086,2012, DOOSAN HEAVY INDUSTRIES CONSTRUCTION CO LTD , South Korea , Manufacture of machinery and equipment n.e.c. (29) ,-0.0095,-0.0095,-0.035553125,1,-27.48091603,-0.016340741
6087,2012, ELRINGKLINGER AG , Germany , Manufacture of machinery and equipment n.e.c. (29) ,-0.0167,-0.0167,-0.035553125,1,6.369426752,-0.016340741
6088,2012, FAURECIA SE , France , Manufacture of machinery and equipment n.e.c. (29) ,-0.0096,-0.0096,-0.035553125,1,1.052631579,-0.016340741
6089,2012, FURUKAWA BATTERY COMPANY LIMITED (THE) , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0224,-0.0224,-0.035553125,1,3.703703704,-0.016340741
6090,2012, GENTEX CORPORATION , United States , Manufacture of machinery and equipment n.e.c. (29) ,-0.0182,-0.0182,-0.035553125,1,12.34567901,-0.016340741
6091,2012, HALLA HOLDINGS CORP , South Korea , Manufacture of machinery and equipment n.e.c. (29) ,-0.0092,-0.0092,-0.035553125,1,-17.11711712,-0.016340741
6092,2012, KOITO MANUFACTURING CO LTD , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0262,-0.0262,-0.035553125,1,7.37704918,-0.016340741
6093,2012, KUBOTA CORPORATION , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0126,-0.0126,-0.035553125,1,10.52631579,-0.016340741
6094,2012, LEONI AG , Germany , Manufacture of machinery and equipment n.e.c. (29) ,-0.0113,-0.0113,-0.035553125,1,0,-0.016340741
6095,2012, MITSUBISHI ELECTRIC CORPORATION , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0089,-0.0089,-0.035553125,1,-11.88118812,-0.016340741
6096,2012, MUSASHI SEIMITSU INDUSTRY CO LTD , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0426,-0.0426,-0.035553125,-1,17.3553719,-0.016340741
6097,2012, NGK SPARK PLUG CO LTD , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0251,-0.0251,-0.035553125,1,45.93023256,-0.016340741
6098,2012, NHK SPRING CO LTD , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0149,-0.0149,-0.035553125,1,13.74045802,-0.016340741
6099,2012, NISSIN ELECTRIC CO LTD , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0221,-0.0221,-0.035553125,1,-8.67768595,-0.016340741
6100,2012, NOK CORPORATION , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0242,-0.0242,-0.035553125,1,19.21182266,-0.016340741
6101,2012, SIEMENS GAMESA RENEWABLE ENERGY SA , Spain , Manufacture of machinery and equipment n.e.c. (29) ,-0.0055,-0.0055,-0.035553125,1,-5.172413793,-0.016340741
6102,2012," STANLEY ELECTRIC CO, LTD. ", Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0371,-0.0371,-0.035553125,-1,7.225433526,-0.016340741
6103,2012, SUMITOMO ELECTRIC INDUSTRIES LIMITED , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0164,-0.0164,-0.035553125,1,13.10344828,-0.016340741
6104,2012, TOKAI RIKA CO. LTD. , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0081,-0.0081,-0.035553125,1,,-0.016340741
6105,2012, TOYODA GOSEI CO LTD , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0057,-0.0057,-0.035553125,1,-25.97402597,-0.016340741
6106,2012, TOYOTA BOSHOKU CORPORATION , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0073,-0.0073,-0.035553125,1,12.30769231,-0.016340741
6107,2012, TOYOTA INDUSTRIES CORPORATION , Japan , Manufacture of machinery and equipment n.e.c. (29) ,-0.0137,-0.0137,-0.035553125,1,28.03738318,-0.016340741
6108,2012, VALEO SA , France , Manufacture of machinery and equipment n.e.c. (29) ,-0.0139,-0.0139,-0.035553125,1,-1.418439716,-0.016340741
6109,2012, VISTEON CORPORATION , United States , Manufacture of machinery and equipment n.e.c. (29) ,-0.0153,-0.0153,-0.035553125,1,-4.968944099,-0.016340741
6110,2010, AJINOMOTO COMPANY INCORPORATED , Japan , Processing of Food products nec ,-0.0408,-0.0408,-0.054933455,1,,-0.04064375
6111,2010, ASSOCIATED BRITISH FOODS PLC , United Kingdom , Processing of Food products nec ,-0.0584,-0.0584,-0.054933455,-1,,-0.04064375
6112,2010, BEL SA , France , Processing of Food products nec ,-0.0222,-0.0222,-0.054933455,1,,-0.04064375
6113,2010, BOURBON CORPORATION , Japan , Processing of Food products nec ,-0.0182,-0.0182,-0.054933455,1,,-0.04064375
6114,2010, CAMPBELL SOUP COMPANY , United States , Processing of Food products nec ,-0.0393,-0.0393,-0.054933455,1,,-0.04064375
6115,2010, CJ CHEILJEDANG CORP , South Korea , Processing of Food products nec ,-0.0172,-0.0172,-0.054933455,1,,-0.04064375
6116,2010, CONAGRA BRANDS INC , United States , Processing of Food products nec ,-0.0566,-0.0566,-0.054933455,-1,,-0.04064375
6117,2010, CRANSWICK PLC , United Kingdom , Processing of Food products nec ,-0.0178,-0.0178,-0.054933455,1,,-0.04064375
6118,2010, DANONE SA , France , Processing of Food products nec ,-0.0021,-0.0021,-0.054933455,1,,-0.04064375
6119,2010, EBRO FOODS SA , Spain , Processing of Food products nec ,-0.0899,-0.0899,-0.054933455,-1,,-0.04064375
6120,2010, EMMI AG , Switzerland , Processing of Food products nec ,-0.0035,-0.0035,-0.054933455,1,,-0.04064375
6121,2010," FLOWERS FOODS, INC. ", United States , Processing of Food products nec ,-0.0441,-0.0441,-0.054933455,1,,-0.04064375
6122,2010," GENERAL MILLS, INC. ", United States , Processing of Food products nec ,-0.0211,-0.0211,-0.054933455,1,,-0.04064375
6123,2010, GRUPO BIMBO S.A.B. DE C.V. , Mexico , Processing of Food products nec ,-0.0442,-0.0442,-0.054933455,1,,-0.04064375
6124,2010, HERSHEY CO , United States , Processing of Food products nec ,-0.0244,-0.0244,-0.054933455,1,,-0.04064375
6125,2010, HORMEL FOODS CORPORATION , United States , Processing of Food products nec ,-0.0664,-0.0664,-0.054933455,-1,,-0.04064375
6126,2010, J M SMUCKER CO , United States , Processing of Food products nec ,-0.0276,-0.0276,-0.054933455,1,,-0.04064375
6127,2010, KELLOGG COMPANY , United States , Processing of Food products nec ,-0.0337,-0.0337,-0.054933455,1,,-0.04064375
6128,2010, KIKKOMAN CORPORATION , Japan , Processing of Food products nec ,-0.0134,-0.0134,-0.054933455,1,,-0.04064375
6129,2010, MEIJI HOLDINGS COMPANY LIMITED , Japan , Processing of Food products nec ,-0.0087,-0.0087,-0.054933455,1,,-0.04064375
6130,2010, MONDELEZ INTERNATIONAL INCORPORATED , United States , Processing of Food products nec ,-0.0228,-0.0228,-0.054933455,1,,-0.04064375
6131,2010, NESTLE S.A. , Switzerland , Processing of Food products nec ,-0.0185,-0.0185,-0.054933455,1,,-0.04064375
6132,2010, NH FOODS LTD , Japan , Processing of Food products nec ,-0.0150,-0.015,-0.054933455,1,,-0.04064375
6133,2010, NICHIREI CORPORATION , Japan , Processing of Food products nec ,-0.0028,-0.0028,-0.054933455,1,,-0.04064375
6134,2010, NISSHIN SEIFUN GROUP INCORPORATED , Japan , Processing of Food products nec ,-0.0163,-0.0163,-0.054933455,1,,-0.04064375
6135,2010, OCEANA GROUP LIMITED , South Africa , Processing of Food products nec ,-0.1539,-0.1539,-0.054933455,-1,,-0.04064375
6136,2010, ORKLA ASA , Norway , Processing of Food products nec ,-0.0674,-0.0674,-0.054933455,-1,,-0.04064375
6137,2010, PREMIER FOODS PLC , United Kingdom , Processing of Food products nec ,-0.0351,-0.0351,-0.054933455,1,,-0.04064375
6138,2010, RAISIO OYJ , Finland , Processing of Food products nec ,-0.0461,-0.0461,-0.054933455,1,,-0.04064375
6139,2010, TATE & LYLE PLC , United Kingdom , Processing of Food products nec ,-0.2012,-0.2012,-0.054933455,-1,,-0.04064375
6140,2010," TYSON FOODS, INC. ", United States , Processing of Food products nec ,-0.0670,-0.067,-0.054933455,-1,,-0.04064375
6141,2010, UNI PRESIDENT ENTERPRISES CORPORATION , Taiwan , Processing of Food products nec ,-0.0049,-0.0049,-0.054933455,1,,-0.04064375
6142,2011, AJINOMOTO COMPANY INCORPORATED , Japan , Processing of Food products nec ,-0.0422,-0.0422,-0.054933455,1,3.431372549,-0.037475
6143,2011, ASSOCIATED BRITISH FOODS PLC , United Kingdom , Processing of Food products nec ,-0.0632,-0.0632,-0.054933455,-1,8.219178082,-0.037475
6144,2011, BARRY CALLEBAUT AG , Switzerland , Processing of Food products nec ,-0.0131,-0.0131,-0.054933455,1,,-0.037475
6145,2011, BEL SA , France , Processing of Food products nec ,-0.0214,-0.0214,-0.054933455,1,-3.603603604,-0.037475
6146,2011, BOURBON CORPORATION , Japan , Processing of Food products nec ,-0.0167,-0.0167,-0.054933455,1,-8.241758242,-0.037475
6147,2011, CAMPBELL SOUP COMPANY , United States , Processing of Food products nec ,-0.0396,-0.0396,-0.054933455,1,0.763358779,-0.037475
6148,2011, CONAGRA BRANDS INC , United States , Processing of Food products nec ,-0.0541,-0.0541,-0.054933455,1,-4.416961131,-0.037475
6149,2011, CRANSWICK PLC , United Kingdom , Processing of Food products nec ,-0.0175,-0.0175,-0.054933455,1,-1.685393258,-0.037475
6150,2011, DANONE SA , France , Processing of Food products nec ,0.0390,0.039,-0.054933455,1,-1957.142857,-0.037475
6151,2011, EBRO FOODS SA , Spain , Processing of Food products nec ,-0.0289,-0.0289,-0.054933455,1,-67.85317019,-0.037475
6152,2011, EMMI AG , Switzerland , Processing of Food products nec ,-0.0036,-0.0036,-0.054933455,1,2.857142857,-0.037475
6153,2011," FLOWERS FOODS, INC. ", United States , Processing of Food products nec ,-0.0460,-0.046,-0.054933455,1,4.308390023,-0.037475
6154,2011," GENERAL MILLS, INC. ", United States , Processing of Food products nec ,-0.0209,-0.0209,-0.054933455,1,-0.947867299,-0.037475
6155,2011, GRUPO BIMBO S.A.B. DE C.V. , Mexico , Processing of Food products nec ,-0.0440,-0.044,-0.054933455,1,-0.452488688,-0.037475
6156,2011, GRUPO HERDEZ S.A.B. DE C.V. , Mexico , Processing of Food products nec ,-0.0150,-0.015,-0.054933455,1,,-0.037475
6157,2011, HERSHEY CO , United States , Processing of Food products nec ,-0.0443,-0.0443,-0.054933455,1,81.55737705,-0.037475
6158,2011, HORMEL FOODS CORPORATION , United States , Processing of Food products nec ,-0.0589,-0.0589,-0.054933455,-1,-11.29518072,-0.037475
6159,2011, J M SMUCKER CO , United States , Processing of Food products nec ,-0.0282,-0.0282,-0.054933455,1,2.173913043,-0.037475
6160,2011, KELLOGG COMPANY , United States , Processing of Food products nec ,-0.0311,-0.0311,-0.054933455,1,-7.715133531,-0.037475
6161,2011, KIKKOMAN CORPORATION , Japan , Processing of Food products nec ,-0.0130,-0.013,-0.054933455,1,-2.985074627,-0.037475
6162,2011, MAPLE LEAF FOODS INC , Canada , Processing of Food products nec ,-0.0268,-0.0268,-0.054933455,1,,-0.037475
6163,2011, MONDELEZ INTERNATIONAL INCORPORATED , United States , Processing of Food products nec ,-0.0209,-0.0209,-0.054933455,1,-8.333333333,-0.037475
6164,2011, NESTLE S.A. , Switzerland , Processing of Food products nec ,-0.0223,-0.0223,-0.054933455,1,20.54054054,-0.037475
6165,2011, NH FOODS LTD , Japan , Processing of Food products nec ,-0.0135,-0.0135,-0.054933455,1,-10,-0.037475
6166,2011, NISSHIN SEIFUN GROUP INCORPORATED , Japan , Processing of Food products nec ,-0.0156,-0.0156,-0.054933455,1,-4.294478528,-0.037475
6167,2011, OCEANA GROUP LIMITED , South Africa , Processing of Food products nec ,-0.1527,-0.1527,-0.054933455,-1,-0.779727096,-0.037475
6168,2011, PREMIER FOODS PLC , United Kingdom , Processing of Food products nec ,-0.0275,-0.0275,-0.054933455,1,-21.65242165,-0.037475
6169,2011, RAISIO OYJ , Finland , Processing of Food products nec ,-0.0270,-0.027,-0.054933455,1,-41.43167028,-0.037475
6170,2011, TATE & LYLE PLC , United Kingdom , Processing of Food products nec ,-0.2654,-0.2654,-0.054933455,-1,31.90854871,-0.037475
6171,2011," TYSON FOODS, INC. ", United States , Processing of Food products nec ,-0.0557,-0.0557,-0.054933455,-1,-16.86567164,-0.037475
6172,2011, UNI PRESIDENT ENTERPRISES CORPORATION , Taiwan , Processing of Food products nec ,-0.0047,-0.0047,-0.054933455,1,-4.081632653,-0.037475
6173,2011, YAKULT HONSHA CO LTD , Japan , Processing of Food products nec ,-0.0044,-0.0044,-0.054933455,1,,-0.037475
6174,2012, AJINOMOTO COMPANY INCORPORATED , Japan , Processing of Food products nec ,-0.0456,-0.0456,-0.054933455,1,8.056872038,-0.049779487
6175,2012, ASSOCIATED BRITISH FOODS PLC , United Kingdom , Processing of Food products nec ,-0.0501,-0.0501,-0.054933455,1,-20.7278481,-0.049779487
6176,2012, AVI LIMITED , South Africa , Processing of Food products nec ,-0.0682,-0.0682,-0.054933455,-1,,-0.049779487
6177,2012, BARRY CALLEBAUT AG , Switzerland , Processing of Food products nec ,-0.0125,-0.0125,-0.054933455,1,-4.580152672,-0.049779487
6178,2012, BEL SA , France , Processing of Food products nec ,-0.0190,-0.019,-0.054933455,1,-11.21495327,-0.049779487
6179,2012, BONDUELLE , France , Processing of Food products nec ,-0.0267,-0.0267,-0.054933455,1,,-0.049779487
6180,2012, BOURBON CORPORATION , Japan , Processing of Food products nec ,-0.0187,-0.0187,-0.054933455,1,11.9760479,-0.049779487
6181,2012, CAMPBELL SOUP COMPANY , United States , Processing of Food products nec ,-0.0492,-0.0492,-0.054933455,1,24.24242424,-0.049779487
