,Ticker,Year,Month,Day,Open,High,Low,Close,Adj Close,Volume,Annual_Stock_Return
304,OXY,2012,1,1,92.67327880859375,99.47551727294922,90.81464385986328,95.58578491210938,67.0040054321289,89870231.0,
305,OXY,2013,1,1,75.04495239257812,84.87466430664062,74.03898620605469,84.56808471679688,60.83403396606445,101361873.0,-9.208362136371484
306,OXY,2014,1,1,90.54638671875,91.67689514160156,82.872314453125,83.8974380493164,62.10882568359375,88340473.0,2.0955238941419374
307,OXY,2015,1,1,79.87398529052734,81.22168731689453,73.02564239501953,79.86399841308594,60.96192169189453,118774918.0,-1.8466038909542237
308,OXY,2016,1,1,66.97594451904297,68.7129898071289,58.1409912109375,68.7129898071289,54.62165451049805,138401783.0,-10.400372897430298
309,OXY,2017,1,1,72.2699966430664,72.95999908447266,67.31999969482422,67.7699966430664,56.13607406616211,89717400.0,2.7725625838979306
310,OXY,2018,1,1,74.01000213623047,78.08999633789062,73.48999786376953,74.97000122070312,65.14715576171875,74866300.0,16.05221213891117
311,OXY,2019,1,1,60.52000045776367,67.45999908447266,59.720001220703125,66.77999877929688,60.55278015136719,99597300.0,-7.052304212874438
312,PEG,2012,1,1,33.189998626708984,33.25,29.969999313354492,30.34000015258789,21.268381118774414,65294300.0,
313,PEG,2013,1,1,30.899999618530273,31.200000762939453,29.700000762939453,31.18000030517578,22.8941593170166,55970900.0,7.644108825974771
314,PEG,2014,1,1,31.90999984741211,33.5,31.25,33.34000015258789,25.584320068359375,95144600.0,11.750423826845878
315,PEG,2015,1,1,41.5,44.45000076293945,40.63999938964844,42.68000030517578,34.05418014526367,62244800.0,33.105668058691684
316,PEG,2016,1,1,38.279998779296875,41.439998626708984,37.849998474121094,41.29999923706055,34.268348693847656,64708300.0,0.6289053140331458
317,PEG,2017,1,1,44.0099983215332,44.70000076293945,42.86000061035156,44.25,38.1315803527832,39687900.0,11.273468977012978
318,PEG,2018,1,1,51.5,51.939998626708984,48.0,51.869998931884766,46.376747131347656,77167100.0,21.62293485421367
319,PEG,2019,1,1,51.79999923706055,54.68000030517578,49.970001220703125,54.54999923706055,50.51397705078125,68843100.0,8.92091441367413
320,PNW,2012,1,1,48.86000061035156,48.86000061035156,47.0,47.2599983215332,33.565521240234375,18867100.0,
321,PNW,2013,1,1,51.720001220703125,53.619998931884766,51.5,53.380001068115234,39.53565979003906,16183300.0,17.78652119559041
322,PNW,2014,1,1,53.0,53.810001373291016,51.369998931884766,52.630001068115234,40.50400924682617,17484900.0,2.449306428499476
323,PNW,2015,1,1,68.58000183105469,73.30999755859375,67.69000244140625,70.18000030517578,56.291744232177734,18809400.0,38.97820309378055
324,PNW,2016,1,1,64.30999755859375,66.48999786376953,62.5099983215332,66.30999755859375,55.211978912353516,16920300.0,-1.9181592870362696
325,PNW,2017,1,1,77.98999786376953,78.80000305175781,75.79000091552734,77.62999725341797,66.95791625976562,11572100.0,21.274255295319612
326,PNW,2018,1,1,85.30000305175781,85.55000305175781,78.30999755859375,79.94999694824219,71.17727661132812,15381300.0,6.301510840321467
327,PNW,2019,1,1,85.05000305175781,88.41999816894531,81.62999725341797,88.12000274658203,81.23776245117188,27850100.0,14.134406820283685
328,PPL,2012,1,1,27.802289962768555,27.802289962768555,25.529674530029297,25.88360595703125,16.644620895385742,106517824.0,
329,PPL,2013,1,1,27.001285552978516,28.27730369567871,26.675296783447266,28.212106704711914,19.08199119567871,82317802.0,14.643591557970904
330,PPL,2014,1,1,28.063081741333008,28.52878189086914,27.383159637451172,28.472898483276367,20.219507217407227,98445565.0,5.961201900072766
331,PPL,2015,1,1,33.97747039794922,34.070613861083984,32.319580078125,33.064701080322266,24.535335540771484,101425489.0,21.344873922786345
332,PPL,2016,1,1,33.900001525878906,35.150001525878906,32.18000030517578,35.060001373291016,27.281448364257812,98986100.0,11.192481223348217
333,PPL,2017,1,1,34.04999923706055,34.91999816894531,33.720001220703125,34.84000015258789,28.29290771484375,65487600.0,3.7074987261712877
334,PPL,2018,1,1,31.079999923706055,32.45000076293945,30.440000534057617,31.8700008392334,26.9941463470459,139351800.0,-4.590413190781595
335,PPL,2019,1,1,28.25,31.3799991607666,27.799999237060547,31.31999969482422,28.108835220336914,98470200.0,4.129372564556033
336,PSX,2012,1,1,0.0,0.0,0.0,0.0,0.0,0.0,
337,PSX,2013,1,1,54.25,62.90999984741211,50.119998931884766,60.56999969482422,46.517791748046875,110036100.0,inf
338,PSX,2014,1,1,77.16999816894531,79.0,70.80999755859375,73.08999633789062,57.32466125488281,77458400.0,23.231690716035946
339,PSX,2015,1,1,71.61000061035156,72.44999694824219,57.33000183105469,70.31999969482422,56.5030632019043,117365100.0,-1.4332366471830338
340,PSX,2016,1,1,81.20999908447266,81.88999938964844,74.31999969482422,80.1500015258789,66.13030242919922,92658500.0,17.038437708931966
341,PSX,2017,1,1,87.30999755859375,88.26000213623047,81.1500015258789,81.62000274658203,69.47562408447266,46163600.0,5.058681924001518
342,PSX,2018,1,1,101.66000366210938,107.47000122070312,101.06999969482422,102.4000015258789,90.05792999267578,37743000.0,29.625219174969786
343,PSX,2019,1,1,85.31999969482422,96.5999984741211,85.0,95.41000366210938,86.4194107055664,60074000.0,-4.040198667019423
344,PXD,2012,1,1,91.83999633789062,102.48999786376953,90.26000213623047,99.30000305175781,95.1895980834961,39087600.0,
345,PXD,2013,1,1,109.43000030517578,123.86000061035156,107.29000091552734,117.54000091552734,112.76063537597656,31413600.0,18.458988845680313
346,PXD,2014,1,1,182.9499969482422,184.24000549316406,163.89999389648438,169.32000732421875,162.52330017089844,36096200.0,44.1312383785341
347,PXD,2015,1,1,147.5399932861328,156.61000061035156,133.9499969482422,150.52999877929688,144.54942321777344,45779500.0,-11.059261616165127
348,PXD,2016,1,1,125.19000244140625,127.08999633789062,103.5,123.94999694824219,119.09341430664062,80376000.0,-17.61059182697784
349,PXD,2017,1,1,182.99000549316406,188.42999267578125,177.74000549316406,180.22999572753906,173.25875854492188,26532600.0,45.481393369760006
350,PXD,2018,1,1,174.3000030517578,189.9499969482422,172.2899932861328,182.91000366210938,175.92010498046875,35578000.0,1.5360530445315712
351,PXD,2019,1,1,128.77999877929688,146.69000244140625,128.67999267578125,142.32000732421875,137.1349639892578,35603100.0,-22.04702014901423
352,SLB,2012,1,1,70.4000015258789,77.75,67.12000274658203,75.16999816894531,58.32840347290039,187857400.0,
353,SLB,2013,1,1,70.80000305175781,79.98999786376953,70.12000274658203,78.05000305175781,61.492393493652344,135619900.0,5.424441322522999
354,SLB,2014,1,1,89.4800033569336,92.11000061035156,85.7699966430664,87.56999969482422,70.07260131835938,141281400.0,13.953283222896085
355,SLB,2015,1,1,84.80999755859375,86.19999694824219,75.5999984741211,82.38999938964844,67.03089904785156,195355700.0,-4.3407868600289445
356,SLB,2016,1,1,69.44999694824219,72.5,59.599998474121094,72.2699966430664,60.2513427734375,244650900.0,-10.114076300206442
357,SLB,2017,1,1,84.86000061035156,87.83999633789062,83.11000061035156,83.70999908447266,71.62593841552734,115258900.0,18.87857617524247
358,SLB,2018,1,1,68.06999969482422,80.3499984741211,67.5999984741211,73.58000183105469,64.80672454833984,207069000.0,-9.520592704317298
359,SLB,2019,1,1,35.4900016784668,45.04999923706055,35.34000015258789,44.209999084472656,40.24922180175781,307943600.0,-37.89344843105656
360,SO,2012,1,1,45.869998931884766,46.060001373291016,44.33000183105469,45.560001373291016,29.840085983276367,126067700.0,
361,SO,2013,1,1,43.34000015258789,45.0,42.81999969482422,44.22999954223633,30.211931228637695,130540400.0,1.2461265881396066
362,SO,2014,1,1,41.130001068115234,41.869998931884766,40.27000045776367,41.2400016784668,29.473949432373047,106401400.0,-2.4426832918417296
363,SO,2015,1,1,49.189998626708984,53.15999984741211,48.84000015258789,50.720001220703125,38.00397491455078,110086100.0,28.940897458447434
364,SO,2016,1,1,46.41999816894531,49.0,46.0,48.91999816894531,38.43708801269531,110086800.0,1.1396520998615323
